Rerclolation 2d
Version 1.6 Cluster Analysis - Electric, Thermal properties - Mechanical properties calculation in progress...Report starting: Thu Jul 18 13:00:43 2024

---------------------------------------------------------------------------------------------------
Inputs
|#  ,%Weights,%Spec. Weights,X Dimension,Y Dimension,Type,Size type,      Area,hoop Dist
   0,     0.24,              1,       1e-08,       1e-08,    4,         3,       0.24,        0
   1,     0.76,              1,       1e-08,       1e-08,    2,         0,       0.76,        0
Pixels Per minimum Size:101
Factor [pixelsPerMinimumCircle / minimumSize]:1.01e+10
Maximum Dimension:1e-08
Minimum Dimension:1e-08
Grid size =[500x500]
Total iterations: 300
---------------------------------------------------------------------------------------------------
Realiazation No,Percolate Y[1]/N[0], Process Time, Setup Time   ,% Area Comp[0]  ,% Area Comp[1],Electric Conductivity, Thermal Conductivity, Young Modulus, Poisson Ratio ,Total Conductive Paths,Mean Real Path Length,Current Electric Conductivity
      1,                  1,     0.038,          0.012            ,1            ,0,   4.38825801,   4.38825801,3960438.03918786,   0.06336701,  79.00000000, 806.29113924,   0.03600518
      2,                  1,0.03700000,     0.00900000            ,1.00000000            ,0.00000000,   4.62831981,   4.62831981,3697160.60990056,   0.05915457,  74.00000000, 803.93243243,   0.03197705
      3,                  1,0.04000000,     0.00800000            ,1.00000000            ,0.00000000,   4.27713875,   4.27713875,4054517.06036410,   0.06487227,  81.00000000, 807.35802469,   0.03787579
      4,                  1,0.03800000,     0.00800000            ,1.00000000            ,0.00000000,   4.35231174,   4.35231174,3948164.85320343,   0.06317064,  79.00000000, 801.53164557,   0.03630255
      5,                  1,0.04100000,     0.00800000            ,1.00000000            ,0.00000000,   4.17113913,   4.17113913,3913208.59481731,   0.06261134,  79.00000000, 782.74683544,   0.03787934
      6,                  1,0.03600000,     0.00900000            ,1.00000000            ,0.00000000,   4.65235171,   4.65235171,3598259.75936000,   0.05757215,  72.00000000, 812.40277778,   0.03095209
      7,                  1,0.03700000,     0.00900000            ,1.00000000            ,0.00000000,   4.40462404,   4.40462404,4016882.21064341,   0.06427011,  80.00000000, 809.67500000,   0.03632546
      8,                  1,0.03700000,     0.00900000            ,1.00000000            ,0.00000000,   4.46455131,   4.46455131,4027434.92221216,   0.06443896,  80.00000000, 811.07500000,   0.03583787
      9,                  1,0.04000000,     0.00800000            ,1.00000000            ,0.00000000,   4.35664628,   4.35664628,3939779.33488036,   0.06303647,  79.00000000, 805.03797468,   0.03626643
     10,                  1,0.03900000,     0.00800000            ,1.00000000            ,0.00000000,   4.31549715,   4.31549715,3890394.15610572,   0.06224631,  78.00000000, 795.70512821,   0.03614879
     11,                  1,0.03700000,     0.00800000            ,1.00000000            ,0.00000000,   4.61329058,   4.61329058,3804951.83884455,   0.06087923,  76.00000000, 815.30263158,   0.03294828
     12,                  1,0.03900000,     0.00800000            ,1.00000000            ,0.00000000,   4.42539672,   4.42539672,4067235.91728402,   0.06507577,  81.00000000, 812.83950617,   0.03660689
     13,                  1,0.03700000,     0.00900000            ,1.00000000            ,0.00000000,   4.38628846,   4.38628846,4023286.79392065,   0.06437259,  80.00000000, 813.45000000,   0.03647731
     14,                  1,0.03700000,     0.01000000            ,1.00000000            ,0.00000000,   4.71686353,   4.71686353,3718081.06981387,   0.05948930,  74.00000000, 818.94594595,   0.03137678
     15,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.40347919,   4.40347919,3954131.88945077,   0.06326611,  79.00000000, 806.03797468,   0.03588072
     16,                  1,0.03700000,     0.00900000            ,1.00000000            ,0.00000000,   4.25007566,   4.25007566,4052618.98941639,   0.06484190,  81.00000000, 795.86419753,   0.03811697
     17,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.37191995,   4.37191995,3963316.02410075,   0.06341305,  79.00000000, 807.41772152,   0.03613973
     18,                  1,0.03900000,     0.00900000            ,1.00000000            ,0.00000000,   4.44436144,   4.44436144,3845157.25670983,   0.06152251,  77.00000000, 805.38961039,   0.03465065
     19,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.49380556,   4.49380556,3744092.56132410,   0.05990548,  75.00000000, 804.61333333,   0.03337928
     20,                  1,0.03800000,     0.00800000            ,1.00000000            ,0.00000000,   4.43033145,   4.43033145,3787705.52324513,   0.06060329,  76.00000000, 799.18421053,   0.03430895
     21,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.52930357,   4.52930357,3864728.62549073,   0.06183566,  77.00000000, 811.14285714,   0.03400081
     22,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.41199287,   4.41199287,3844944.62680072,   0.06151911,  77.00000000, 800.74025974,   0.03490486
     23,                  1,0.03800000,     0.01000000            ,1.00000000            ,0.00000000,   4.55581518,   4.55581518,3686278.05899695,   0.05898045,  74.00000000, 803.81081081,   0.03248595
     24,                  1,0.03900000,     0.00800000            ,1.00000000            ,0.00000000,   4.27152454,   4.27152454,4049612.79891621,   0.06479380,  81.00000000, 801.51851852,   0.03792557
     25,                  1,0.03900000,     0.00800000            ,1.00000000            ,0.00000000,   4.17891535,   4.17891535,4195629.73671184,   0.06713007,  84.00000000, 794.26190476,   0.04020182
     26,                  1,0.03900000,     0.00800000            ,1.00000000            ,0.00000000,   4.45707402,   4.45707402,3905192.33618795,   0.06248308,  78.00000000, 807.92307692,   0.03500054
     27,                  1,0.03900000,     0.00900000            ,1.00000000            ,0.00000000,   4.21782230,   4.21782230,3935344.22359097,   0.06296551,  79.00000000, 799.46835443,   0.03746009
     28,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.40997753,   4.40997753,3899221.55983914,   0.06238754,  78.00000000, 803.51282051,   0.03537433
     29,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.34783907,   4.34783907,4062740.96207215,   0.06500385,  81.00000000, 806.43209877,   0.03725989
     30,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.52686045,   4.52686045,3807569.84952685,   0.06092112,  76.00000000, 809.82894737,   0.03357735
     31,                  1,0.04100000,     0.00900000            ,1.00000000            ,0.00000000,   4.11320220,   4.11320220,4139249.25653837,   0.06622799,  83.00000000, 797.30120482,   0.04035785
     32,                  1,0.03700000,     0.00800000            ,1.00000000            ,0.00000000,   4.52323004,   4.52323004,3807463.74893115,   0.06091942,  76.00000000, 806.11842105,   0.03360430
     33,                  1,0.03700000,     0.00900000            ,1.00000000            ,0.00000000,   4.57116289,   4.57116289,3743814.34539872,   0.05990103,  75.00000000, 803.49333333,   0.03281441
     34,                  1,0.03700000,     0.00900000            ,1.00000000            ,0.00000000,   4.57753931,   4.57753931,3813582.32704776,   0.06101732,  76.00000000, 815.13157895,   0.03320561
     35,                  1,0.04000000,     0.00900000            ,1.00000000            ,0.00000000,   4.14501959,   4.14501959,4135784.39937638,   0.06617255,  83.00000000, 793.51807229,   0.04004806
     36,                  1,0.03900000,     0.01000000            ,1.00000000            ,0.00000000,   4.42192806,   4.42192806,3852739.90064749,   0.06164384,  77.00000000, 812.33766234,   0.03482644
     37,                  1,0.03900000,     0.00800000            ,1.00000000            ,0.00000000,   4.23651345,   4.23651345,4045482.15216396,   0.06472771,  81.00000000, 804.30864198,   0.03823899
     38,                  1,0.04000000,     0.00800000            ,1.00000000            ,0.00000000,   4.44799360,   4.44799360,3735597.74460540,   0.05976956,  75.00000000, 791.77333333,   0.03372307
     39,                  1,0.03700000,     0.00800000            ,1.00000000            ,0.00000000,   4.57196251,   4.57196251,3916235.27657305,   0.06265976,  78.00000000, 813.24358974,   0.03412101
     40,                  1,0.04200000,     0.00800000            ,1.00000000            ,0.00000000,   4.38523125,   4.38523125,3852564.51486021,   0.06164103,  77.00000000, 810.54545455,   0.03511787
     41,                  1,0.03800000,     0.00800000            ,1.00000000            ,0.00000000,   4.43164948,   4.43164948,4020586.92300635,   0.06432939,  80.00000000, 811.30000000,   0.03610394
     42,                  1,0.03900000,     0.00900000            ,1.00000000            ,0.00000000,   4.18961888,   4.18961888,4026171.55740607,   0.06441874,  81.00000000, 787.11111111,   0.03866700
     43,                  1,0.03900000,     0.00800000            ,1.00000000            ,0.00000000,   4.20555576,   4.20555576,4099641.02455123,   0.06559425,  82.00000000, 803.90243902,   0.03899604
     44,                  1,0.03900000,     0.00800000            ,1.00000000            ,0.00000000,   4.46804986,   4.46804986,3903523.82543890,   0.06245638,  78.00000000, 802.79487179,   0.03491456
     45,                  1,0.03600000,     0.00900000            ,1.00000000            ,0.00000000,   4.79123688,   4.79123688,3613168.07069079,   0.05781069,  72.00000000, 810.69444444,   0.03005487
     46,                  1,0.03800000,     0.00800000            ,1.00000000            ,0.00000000,   4.50357887,   4.50357887,3977255.18887808,   0.06363608,  79.00000000, 814.55696203,   0.03508321
     47,                  1,0.03900000,     0.00900000            ,1.00000000            ,0.00000000,   4.42581252,   4.42581252,3911240.93941642,   0.06257985,  78.00000000, 813.55128205,   0.03524777
     48,                  1,0.03900000,     0.00900000            ,1.00000000            ,0.00000000,   4.40656182,   4.40656182,3900938.30115321,   0.06241501,  78.00000000, 801.61538462,   0.03540175
     49,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.38905163,   4.38905163,3952058.16988908,   0.06323293,  79.00000000, 804.70886076,   0.03599867
     50,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.30962651,   4.30962651,3946368.16833735,   0.06314189,  79.00000000, 807.12658228,   0.03666211
     51,                  1,0.03800000,     0.00800000            ,1.00000000            ,0.00000000,   4.46081782,   4.46081782,3949099.59013018,   0.06318559,  79.00000000, 806.62025316,   0.03541951
     52,                  1,0.03800000,     0.00800000            ,1.00000000            ,0.00000000,   4.45963073,   4.45963073,3801362.00665893,   0.06082179,  76.00000000, 807.38157895,   0.03408354
     53,                  1,0.04100000,     0.00800000            ,1.00000000            ,0.00000000,   4.23615136,   4.23615136,3877756.31098815,   0.06204410,  78.00000000, 788.30769231,   0.03682588
     54,                  1,0.03900000,     0.00900000            ,1.00000000            ,0.00000000,   4.22654857,   4.22654857,4154253.47490583,   0.06646805,  83.00000000, 805.57831325,   0.03927555
     55,                  1,0.03900000,     0.00900000            ,1.00000000            ,0.00000000,   4.32168984,   4.32168984,4007432.24146947,   0.06411891,  80.00000000, 806.28750000,   0.03702256
     56,                  1,0.03700000,     0.00900000            ,1.00000000            ,0.00000000,   4.52389523,   4.52389523,3916222.64461379,   0.06265956,  78.00000000, 811.97435897,   0.03448356
     57,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.36231470,   4.36231470,3908605.36571582,   0.06253768,  78.00000000, 800.33333333,   0.03576083
     58,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.46712355,   4.46712355,4037644.18961316,   0.06460231,  80.00000000, 820.43750000,   0.03581723
     59,                  1,0.03700000,     0.00800000            ,1.00000000            ,0.00000000,   4.44444769,   4.44444769,3903156.22947759,   0.06245050,  78.00000000, 808.30769231,   0.03509997
     60,                  1,0.03900000,     0.00900000            ,1.00000000            ,0.00000000,   4.34375318,   4.34375318,3889453.08299545,   0.06223125,  78.00000000, 795.78205128,   0.03591364
     61,                  1,0.03800000,     0.00800000            ,1.00000000            ,0.00000000,   4.52949536,   4.52949536,3857757.21279574,   0.06172411,  77.00000000, 810.85714286,   0.03399937
     62,                  1,0.04000000,     0.01000000            ,1.00000000            ,0.00000000,   4.24185869,   4.24185869,3991254.08720715,   0.06386006,  80.00000000, 802.33750000,   0.03771931
     63,                  1,0.03800000,     0.00800000            ,1.00000000            ,0.00000000,   4.26245718,   4.26245718,4101394.00244764,   0.06562230,  82.00000000, 795.86585366,   0.03847546
     64,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.37560026,   4.37560026,3895567.01867448,   0.06232907,  78.00000000, 802.69230769,   0.03565225
     65,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.63896557,   4.63896557,3817015.59471445,   0.06107225,  76.00000000, 823.80263158,   0.03276593
     66,                  1,0.04100000,     0.00900000            ,1.00000000            ,0.00000000,   4.33866967,   4.33866967,3944667.64758385,   0.06311468,  79.00000000, 803.18987342,   0.03641669
     67,                  1,0.03900000,     0.00900000            ,1.00000000            ,0.00000000,   4.36015809,   4.36015809,3887705.60347474,   0.06220329,  78.00000000, 797.96153846,   0.03577852
     68,                  1,0.03900000,     0.00900000            ,1.00000000            ,0.00000000,   4.27092192,   4.27092192,3996263.20762795,   0.06394021,  80.00000000, 796.63750000,   0.03746264
     69,                  1,0.03700000,     0.00900000            ,1.00000000            ,0.00000000,   4.53881476,   4.53881476,3869096.20410841,   0.06190554,  77.00000000, 818.64935065,   0.03392956
     70,                  1,0.04000000,     0.00800000            ,1.00000000            ,0.00000000,   4.42772921,   4.42772921,3889342.39953696,   0.06222948,  78.00000000, 810.62820513,   0.03523251
     71,                  1,0.03900000,     0.00900000            ,1.00000000            ,0.00000000,   4.26368393,   4.26368393,3994360.99621011,   0.06390977,  80.00000000, 800.00000000,   0.03752623
     72,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.32949167,   4.32949167,3848962.20687215,   0.06158339,  77.00000000, 796.28571429,   0.03557000
     73,                  1,0.03900000,     0.00800000            ,1.00000000            ,0.00000000,   4.37105511,   4.37105511,4060809.75325510,   0.06497295,  81.00000000, 811.29629630,   0.03706199
     74,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.50859566,   4.50859566,3848601.47093924,   0.06157762,  77.00000000, 802.15584416,   0.03415698
     75,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.38671116,   4.38671116,4078962.27276688,   0.06526339,  81.00000000, 813.27160494,   0.03692972
     76,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.28875438,   4.28875438,4054106.93978741,   0.06486571,  81.00000000, 802.80246914,   0.03777321
     77,                  1,0.03800000,     0.00800000            ,1.00000000            ,0.00000000,   4.61892879,   4.61892879,3758936.14917038,   0.06014298,  75.00000000, 811.14666667,   0.03247506
     78,                  1,0.03900000,     0.00800000            ,1.00000000            ,0.00000000,   4.54561165,   4.54561165,3637992.40563045,   0.05820788,  73.00000000, 796.86301370,   0.03211889
     79,                  1,0.04000000,     0.00800000            ,1.00000000            ,0.00000000,   4.48156677,   4.48156677,3980412.41826544,   0.06368660,  79.00000000, 818.87341772,   0.03525553
     80,                  1,0.03800000,     0.00800000            ,1.00000000            ,0.00000000,   4.40100584,   4.40100584,4000935.90090646,   0.06401497,  80.00000000, 805.98750000,   0.03635533
     81,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.25312291,   4.25312291,4035112.65061082,   0.06456180,  81.00000000, 796.17283951,   0.03808966
     82,                  1,0.03900000,     0.00800000            ,1.00000000            ,0.00000000,   4.29947488,   4.29947488,3886821.76124002,   0.06218915,  78.00000000, 799.92307692,   0.03628350
     83,                  1,0.04000000,     0.00800000            ,1.00000000            ,0.00000000,   4.33933787,   4.33933787,3946923.08065602,   0.06315077,  79.00000000, 804.21518987,   0.03641109
     84,                  1,0.03800000,     0.00800000            ,1.00000000            ,0.00000000,   4.41767161,   4.41767161,3937632.80134565,   0.06300212,  79.00000000, 798.24050633,   0.03576545
     85,                  1,0.03900000,     0.00900000            ,1.00000000            ,0.00000000,   4.42287469,   4.42287469,3845806.99646721,   0.06153291,  77.00000000, 801.77922078,   0.03481898
     86,                  1,0.03700000,     0.00900000            ,1.00000000            ,0.00000000,   4.39271518,   4.39271518,4011503.40055144,   0.06418405,  80.00000000, 807.75000000,   0.03642394
     87,                  1,0.04200000,     0.01000000            ,1.00000000            ,0.00000000,   4.54494036,   4.54494036,3698367.35663565,   0.05917388,  74.00000000, 799.91891892,   0.03256368
     88,                  1,0.04300000,     0.01000000            ,1.00000000            ,0.00000000,   4.36833984,   4.36833984,4015984.26866176,   0.06425575,  80.00000000, 809.20000000,   0.03662719
     89,                  1,0.03600000,     0.01000000            ,1.00000000            ,0.00000000,   4.71544483,   4.71544483,3711556.43565789,   0.05938490,  74.00000000, 814.82432432,   0.03138622
     90,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.58421775,   4.58421775,3876463.88734403,   0.06202342,  77.00000000, 817.42857143,   0.03359352
     91,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.37940087,   4.37940087,4067143.92198697,   0.06507430,  81.00000000, 813.49382716,   0.03699136
     92,                  1,0.04000000,     0.00800000            ,1.00000000            ,0.00000000,   4.54604024,   4.54604024,3864082.53785869,   0.06182532,  77.00000000, 814.00000000,   0.03387564
     93,                  1,0.04000000,     0.00900000            ,1.00000000            ,0.00000000,   4.21623702,   4.21623702,4107550.98349395,   0.06572081,  82.00000000, 803.90243902,   0.03889724
     94,                  1,0.03900000,     0.00800000            ,1.00000000            ,0.00000000,   4.34306113,   4.34306113,3952047.07685798,   0.06323275,  79.00000000, 803.94936709,   0.03637987
     95,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.58642085,   4.58642085,3865819.43609854,   0.06185311,  77.00000000, 817.46753247,   0.03357738
     96,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.35329179,   4.35329179,4005495.50044710,   0.06408793,  80.00000000, 799.28750000,   0.03675380
     97,                  1,0.03900000,     0.00800000            ,1.00000000            ,0.00000000,   4.31340450,   4.31340450,4062901.04100125,   0.06500642,  81.00000000, 805.95061728,   0.03755734
     98,                  1,0.04000000,     0.00800000            ,1.00000000            ,0.00000000,   4.29316211,   4.29316211,3987647.62876531,   0.06380236,  80.00000000, 797.41250000,   0.03726857
     99,                  1,0.03900000,     0.00900000            ,1.00000000            ,0.00000000,   4.19874556,   4.19874556,4033643.39229023,   0.06453829,  81.00000000, 795.50617284,   0.03858295
    100,                  1,0.03800000,     0.00800000            ,1.00000000            ,0.00000000,   4.45695554,   4.45695554,3945789.64743005,   0.06313263,  79.00000000, 811.58227848,   0.03545021
    101,                  1,0.03700000,     0.01100000            ,1.00000000            ,0.00000000,   4.40627608,   4.40627608,3954705.70081283,   0.06327529,  79.00000000, 808.54430380,   0.03585794
    102,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.45037091,   4.45037091,4012105.52086259,   0.06419369,  80.00000000, 812.00000000,   0.03595206
    103,                  1,0.03900000,     0.00800000            ,1.00000000            ,0.00000000,   4.22960860,   4.22960860,4040886.31374972,   0.06465418,  81.00000000, 792.71604938,   0.03830142
    104,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.17030951,   4.17030951,4083390.15461088,   0.06533424,  82.00000000, 791.73170732,   0.03932562
    105,                  1,0.03900000,     0.00900000            ,1.00000000            ,0.00000000,   4.17055286,   4.17055286,4031900.58225361,   0.06451041,  81.00000000, 796.04938272,   0.03884377
    106,                  1,0.03800000,     0.00800000            ,1.00000000            ,0.00000000,   4.44627194,   4.44627194,3913027.64115669,   0.06260844,  78.00000000, 814.01282051,   0.03508557
    107,                  1,0.03800000,     0.00800000            ,1.00000000            ,0.00000000,   4.49462278,   4.49462278,3917980.94751809,   0.06268769,  78.00000000, 812.44871795,   0.03470814
    108,                  1,0.03900000,     0.00800000            ,1.00000000            ,0.00000000,   4.21469433,   4.21469433,3932273.41515206,   0.06291637,  79.00000000, 791.67088608,   0.03748789
    109,                  1,0.03900000,     0.00900000            ,1.00000000            ,0.00000000,   4.38793561,   4.38793561,3905328.92450338,   0.06248526,  78.00000000, 814.06410256,   0.03555203
    110,                  1,0.04000000,     0.00900000            ,1.00000000            ,0.00000000,   4.41297357,   4.41297357,3615972.33547959,   0.05785556,  73.00000000, 785.71232877,   0.03308427
    111,                  1,0.03700000,     0.00900000            ,1.00000000            ,0.00000000,   4.45333122,   4.45333122,3839431.43778793,   0.06143090,  77.00000000, 803.88311688,   0.03458085
    112,                  1,0.03900000,     0.00800000            ,1.00000000            ,0.00000000,   4.49998483,   4.49998483,3748080.45496167,   0.05996929,  75.00000000, 809.30666667,   0.03333345
    113,                  1,0.03900000,     0.00900000            ,1.00000000            ,0.00000000,   4.42917277,   4.42917277,4079249.34410158,   0.06526799,  81.00000000, 812.97530864,   0.03657568
    114,                  1,0.03800000,     0.01100000            ,1.00000000            ,0.00000000,   4.39668837,   4.39668837,3833569.65990408,   0.06133711,  77.00000000, 804.05194805,   0.03502636
    115,                  1,0.03800000,     0.00900000            ,1.00000000            ,0.00000000,   4.33421524,   4.33421524,4056410.97136507,   0.06490257,  81.00000000, 804.92592593,   0.03737701
    116,                  1,0.04000000,     0.00900000            ,1.00000000            ,0.00000000,   4.35308889,   4.35308889,4006530.39411061,   0.06410448,  80.00000000, 806.05000000,   0.03675551
    117,                  1,0.04600000,     0.00800000            ,1.00000000            ,0.00000000,   4.24895128,   4.24895128,4159051.90990149,   0.06654483,  83.00000000, 806.15662651,   0.03906846
    118,                  1,0.04000000,     0.01400000            ,1.00000000            ,0.00000000,   4.39830956,   4.39830956,3723735.51535575,   0.05957977,  75.00000000, 791.12000000,   0.03410401
    119,                  1,0.03700000,     0.00900000            ,1.00000000            ,0.00000000,   4.46888735,   4.46888735,3844761.08982324,   0.06151618,  77.00000000, 809.15584416,   0.03446048
