Electric,Thermal, Mechanical Properties Estimation With Percolation Theory (ETMPEWPT) (2D version) 
Version 2.0 Percolation, Cluster Analysis, Electric - Thermal - Mechanical properties
Report starting: ;Mon May 26 15:02:26 2025
---------------------------------------------------------------------------------------------------
Inputs
    |#; % Weights; % Spec.Weights; X Dimension; Y Dimension; Type; Size type;       Area;     hoop;
     0;      0,4;         1,6532;       1e-08;       1e-08;    4;         3;   0,349947;    5e-10
     1;      0,3;          1,328;       1e-08;       1e-08;    3;         0;   0,326731;    5e-10
     2;      0,3;          1,342;       1e-09;       1e-08;    1;         0;   0,323322;    5e-10
Pixels Per minimum Size (ppms):;101
Factor [ppms / minimumSize]:;1,01e+10
Maximum Dimension:;1e-08
Minimum Dimension:;1e-08
Grid size;1.000;x;1.000
Total iterations: ;200
---------------------------------------------------------------------------------------------------
Realization No;PercolateY[1]/N[0];Process Time;Setup Time               ;% Real Area Comp[0]              ;% Real Area Comp[1]              ;% Real Area Comp[2];Electric Conductivity;Thermal Conductivity;Young Modulus;Poisson Ratio;Total Conductive Paths;Mean Real Path Length;Current Electric Conductivity
    102;                  1;0,08100000000000000;0,12000000000000000            ;0,34538399999999991            ;0,33116200000000001            ;0,32345400000000002;16,40670251461045837;16,40670251461045837;38.758.798,47509732842445374;0,30192531070590634;130,00000000000000000;1.579,40000000000009095;0,00792359097656782
    103;                  1;0,07300000000000000;0,11899999999999999            ;0,34655700000000000            ;0,32988400000000001            ;0,32355899999999999;20,15989663191679782;20,15989663191679782;15.581.093,69016004540026188;0,30164399380131585;102,00000000000000000;1.657,13725490196088685;0,00505954975178372
    104;                  1;0,08000000000000000;0,11899999999999999            ;0,34433300000000000            ;0,33218399999999998            ;0,32348300000000002;20,19818103996638570;20,19818103996638570;15.805.103,50696277804672718;0,30163928454607963;106,00000000000000000;1.655,52830188679240564;0,00524799732165270
    105;                  1;0,06900000000000001;0,12000000000000000            ;0,34941500000000003            ;0,32714399999999999            ;0,32344099999999998;18,95874517588839936;18,95874517588839936;8.747.608,92541972734034061;0,30181848569494979;116,00000000000000000;1.723,81034482758627746;0,00611854840200753
    106;                  1;0,07300000000000000;0,11700000000000001            ;0,34646100000000002            ;0,32990999999999998            ;0,32362900000000000;19,26905147592235323;19,26905147592235323;59.912.711,90074841678142548;0,30158821171719702;96,00000000000000000;1.530,16666666666674246;0,00498208228463953
    107;                  1;0,06900000000000001;0,11899999999999999            ;0,34885400000000000            ;0,32743400000000000            ;0,32371200000000000;24,19038444440926838;24,19038444440926838;11.060.975,19212291389703751;0,30139071975196824;88,00000000000000000;1.682,10227272727274794;0,00363780907253576
    108;                  1;0,07500000000000000;0,12400000000000000            ;0,34810600000000003            ;0,32804499999999998            ;0,32384900000000000;22,24650499916909396;22,24650499916909396;34.146.722,26982874423265457;0,30141432453227829;90,00000000000000000;1.573,18888888888886868;0,00404557929451667
    109;                  1;0,06400000000000000;0,11899999999999999            ;0,34497200000000006            ;0,33160400000000001            ;0,32342399999999999;27,54058613341901918;27,54058613341901918;13.628.223,09311885945498943;0,30119935719014779;80,00000000000000000;1.651,54999999999995453;0,00290480382706613
    110;                  1;0,07099999999999999;0,11500000000000000            ;0,34551600000000005            ;0,33095799999999997            ;0,32352599999999998;29,81299295666450888;29,81299295666450888;14.727.011,14040035381913185;0,30109915271860477;62,00000000000000000;1.638,45161290322585046;0,00207963018305884
    111;                  1;0,05800000000000000;0,11899999999999999            ;0,34338199999999997            ;0,33303700000000003            ;0,32358100000000001;29,06502750824638071;29,06502750824638071;24.699.939,28341064602136612;0,30109277276889634;68,00000000000000000;1.588,07352941176463901;0,00233958147745454
    112;                  1;0,06900000000000001;0,12400000000000000            ;0,34508700000000003            ;0,33155699999999999            ;0,32335599999999998;18,08710786697825412;18,08710786697825412;32.149.855,34425987675786018;0,30175962218086738;105,00000000000000000;1.591,32380952380958661;0,00580523988534945
    113;                  1;0,06600000000000000;0,12200000000000000            ;0,34610699999999994            ;0,33033099999999999            ;0,32356200000000002;24,19555639026379268;24,19555639026379268;55.931.043,42995104193687439;0,30125895293232119;75,00000000000000000;1.523,05333333333328483;0,00309974272921369
    114;                  1;0,07400000000000000;0,11799999999999999            ;0,34734700000000007            ;0,32877499999999998            ;0,32387800000000000;21,59658892520557316;21,59658892520557316;40.283.821,69922247529029846;0,30144420457235804;93,00000000000000000;1.559,49462365591398338;0,00430623559683811
    115;                  1;0,08100000000000000;0,11600000000000001            ;0,34787400000000002            ;0,32875500000000002            ;0,32337100000000002;20,36694475868123178;20,36694475868123178;37.442.769,17376709729433060;0,30154150771463911;81,00000000000000000;1.569,79012345679007012;0,00397703243955991
    116;                  1;0,08000000000000000;0,11100000000000000            ;0,34764299999999992            ;0,32888400000000001            ;0,32347300000000001;16,98349242419567773;16,98349242419567773;25.944.348,98671241477131844;0,30190298698713586;126,00000000000000000;1.615,96825396825397547;0,00741896877585043
    117;                  1;0,07600000000000000;0,11400000000000000            ;0,34896900000000008            ;0,32760299999999998            ;0,32342799999999999;25,07168498344644192;25,07168498344644192;14.593.068,12693960219621658;0,30131646413265661;77,00000000000000000;1.650,29870129870118944;0,00307119366132907
    118;                  1;0,08000000000000000;0,13100000000000001            ;0,34579800000000005            ;0,33075199999999999            ;0,32345000000000002;19,57654720283164806;19,57654720283164806;26.408.804,24234654381871223;0,30164032577149108;94,00000000000000000;1.605,59574468085111221;0,00480166390048616
    119;                  1;0,06100000000000000;0,11100000000000000            ;0,34894300000000000            ;0,32735100000000000            ;0,32370599999999999;39,35300127405629667;39,35300127405629667;9.329.286,96869157627224922;0,30084839272530939;50,00000000000000000;1.669,33999999999991815;0,00127055112396123
    120;                  1;0,05900000000000000;0,13500000000000001            ;0,34534699999999996            ;0,33119300000000002            ;0,32346000000000003;16,17906160022663542;16,17906160022663542;325.538.415,57699167728424072;0,30173360111412723;102,00000000000000000;1.402,40196078431381466;0,00630444475213391
    121;                  1;0,06900000000000001;0,12800000000000000            ;0,34429299999999996            ;0,33204299999999998            ;0,32366400000000001;23,45745788595163361;23,45745788595163361;75.410.739,29636433720588684;0,30127784000271962;82,00000000000000000;1.498,74390243902439579;0,00349568995918815
    122;                  1;0,07400000000000000;0,12000000000000000            ;0,34875300000000009            ;0,32747199999999999            ;0,32377499999999998;18,05034470501821176;18,05034470501821176;25.513.577,74960571154952049;0,30178823759946100;118,00000000000000000;1.613,91525423728808164;0,00653727127810443
    123;                  1;0,05000000000000000;0,12000000000000000            ;0,34797999999999996            ;0,32825300000000002            ;0,32376700000000003;30,16636967393410274;30,16636967393410274;9.801.237,48072581924498081;0,30111456188058777;70,00000000000000000;1.681,11428571428564283;0,00232046483407266
    124;                  1;0,05100000000000000;0,12000000000000000            ;0,34633400000000003            ;0,33032699999999998            ;0,32333899999999999;31,01012932652483656;31,01012932652483656;8.113.239,74338153563439846;0,30109660669695654;71,00000000000000000;1.700,29577464788735597;0,00228957445653957
    125;                  1;0,06900000000000001;0,11700000000000001            ;0,34465400000000002            ;0,33167500000000000            ;0,32367099999999999;21,46008885253885268;21,46008885253885268;46.316.181,52876228839159012;0,30144178621196127;93,00000000000000000;1.547,04301075268813292;0,00433362604596102
    126;                  1;0,06600000000000000;0,12000000000000000            ;0,34778799999999999            ;0,32869300000000001            ;0,32351900000000000;17,50564360643557649;17,50564360643557649;44.094.484,47269970923662186;0,30178633208582212;112,00000000000000000;1.563,54464285714288962;0,00639793671789511
    127;                  1;0,07800000000000000;0,12300000000000000            ;0,34280400000000000            ;0,33368999999999999            ;0,32350600000000002;17,27137370324347287;17,27137370324347287;38.303.055,43504856526851654;0,30182667755971870;117,00000000000000000;1.577,46153846153856648;0,00677421506883543
    128;                  1;0,05700000000000000;0,11700000000000001            ;0,34951099999999991            ;0,32711800000000002            ;0,32337100000000002;34,09826319970560604;34,09826319970560604;1.667.607,50687662372365594;0,30111168907473834;72,00000000000000000;1.895,33333333333325754;0,00211154449651329
    129;                  1;0,08400000000000001;0,11400000000000000            ;0,34708600000000001            ;0,32951300000000000            ;0,32340099999999999;16,40293252853890493;16,40293252853890493;21.485.273,49915137514472008;0,30199588058517479;129,00000000000000000;1.636,91472868217056202;0,00786444739533966
    130;                  1;0,05300000000000000;0,12100000000000000            ;0,34961299999999995            ;0,32689699999999999            ;0,32349000000000000;31,31620720819736547;31,31620720819736547;12.336.302,52682566456496716;0,30105627366138477;66,00000000000000000;1.653,92424242424249314;0,00210753491191372
    131;                  1;0,05700000000000000;0,11899999999999999            ;0,34900599999999993            ;0,32765000000000000            ;0,32334400000000002;35,48467224829033029;35,48467224829033029;5.287.482,74920359533280134;0,30098120805259865;65,00000000000000000;1.740,89230769230766782;0,00183177681747171
    132;                  1;0,06800000000000000;0,12000000000000000            ;0,34647099999999997            ;0,32992400000000000            ;0,32360499999999998;26,38194548892283464;26,38194548892283464;13.757.379,82538568228483200;0,30125333647434521;77,00000000000000000;1.653,27272727272725206;0,00291866269044982
    133;                  1;0,05500000000000000;0,12200000000000000            ;0,34519900000000003            ;0,33141199999999998            ;0,32338899999999998;27,22143250381689938;27,22143250381689938;4.965.373,19156809151172638;0,30129769070731477;84,00000000000000000;1.766,25000000000000000;0,00308580380507976
    134;                  1;0,06600000000000000;0,11799999999999999            ;0,34746699999999997            ;0,32900699999999999            ;0,32352599999999998;24,40372601683001008;24,40372601683001008;6.270.625,54790766630321741;0,30143065277830478;89,00000000000000000;1.745,66292134831451222;0,00364698406868776
    135;                  1;0,06400000000000000;0,11500000000000000            ;0,34673200000000004            ;0,32972000000000001            ;0,32354800000000000;27,13411670208977711;27,13411670208977711;6.818.621,07277019973844290;0,30127432073603871;74,00000000000000000;1.728,87837837837832922;0,00272719399022489
    136;                  1;0,08000000000000000;0,11500000000000000            ;0,34904099999999993            ;0,32758199999999998            ;0,32337700000000003;23,95047171215061610;23,95047171215061610;84.108.212,57423374056816101;0,30124276669130268;66,00000000000000000;1.488,24242424242424931;0,00275568685215151
    137;                  1;0,05300000000000000;0,14299999999999999            ;0,34430300000000003            ;0,33185900000000002            ;0,32383800000000001;41,60277798229174095;41,60277798229174095;21.368.036,06101568043231964;0,30075967392052511;44,00000000000000000;1.580,22727272727274794;0,00105762168138696
    138;                  1;0,08500000000000001;0,11400000000000000            ;0,34683600000000003            ;0,32940199999999997            ;0,32376199999999999;17,09124982604076948;17,09124982604076948;59.119.120,00653542578220367;0,30180010978946958;111,00000000000000000;1.538,30630630630639644;0,00649455137159583
    139;                  1;0,06600000000000000;0,12400000000000000            ;0,34668100000000002            ;0,32944699999999999            ;0,32387199999999999;21,36652591544599744;21,36652591544599744;52.467.823,38681701570749283;0,30143777338177447;90,00000000000000000;1.536,01111111111117680;0,00421219623424782
    140;                  1;0,05300000000000000;0,12200000000000000            ;0,34590199999999993            ;0,33062500000000000            ;0,32347300000000001;33,01290255590824785;33,01290255590824785;4.648.776,01462480705231428;0,30106700931756031;67,00000000000000000;1.761,25373134328356173;0,00202950951939272
    141;                  1;0,07900000000000000;0,13300000000000001            ;0,34245100000000006            ;0,33393099999999998            ;0,32361800000000002;24,70724010530081927;24,70724010530081927;60.471.095,60784013569355011;0,30122631424839758;69,00000000000000000;1.514,94202898550724967;0,00279270366523845
    142;                  1;0,07400000000000000;0,12800000000000000            ;0,34324500000000002            ;0,33287499999999998            ;0,32388000000000000;21,92125417862383330;21,92125417862383330;64.438.449,47698813676834106;0,30138338987261110;78,00000000000000000;1.516,28205128205127039;0,00355819057451834
    143;                  1;0,06400000000000000;0,12300000000000000            ;0,34167299999999989            ;0,33450600000000003            ;0,32382100000000003;32,07029451148940069;32,07029451148940069;11.515.410,87835864350199699;0,30103506463198565;58,00000000000000000;1.659,74137931034488247;0,00180852720199439
    144;                  1;0,06900000000000001;0,11400000000000000            ;0,34541100000000002            ;0,33117300000000000            ;0,32341599999999998;19,68326248016654390;19,68326248016654390;25.277.640,90304895862936974;0,30163546134619240;107,00000000000000000;1.609,56074766355141037;0,00543609069420359
    145;                  1;0,08500000000000001;0,12500000000000000            ;0,34776499999999999            ;0,32871899999999998            ;0,32351600000000003;14,69459258311111149;14,69459258311111149;19.848.954,09987432882189751;0,30224809884077303;145,00000000000000000;1.651,74482758620683853;0,00986757538052824
    146;                  1;0,07500000000000000;0,12100000000000000            ;0,34918300000000002            ;0,32712300000000000            ;0,32369399999999998;21,32578152454334486;21,32578152454334486;44.070.001,60027272999286652;0,30145547656586508;97,00000000000000000;1.551,95876288659792408;0,00454848512296560
    147;                  1;0,06300000000000000;0,11500000000000000            ;0,34904500000000005            ;0,32759400000000000            ;0,32336100000000001;26,30913982030217113;26,30913982030217113;13.222.336,34930160455405712;0,30126011793901508;84,00000000000000000;1.657,63095238095229433;0,00319280678021936
    148;                  1;0,07900000000000000;0,11799999999999999            ;0,34750700000000001            ;0,32909200000000000            ;0,32340099999999999;19,08576890740798859;19,08576890740798859;49.756.593,81522928923368454;0,30162152633583783;104,00000000000000000;1.547,40384615384618883;0,00544908620158516
    149;                  1;0,05800000000000000;0,11700000000000001            ;0,34605299999999994            ;0,33058900000000002            ;0,32335799999999998;36,55385018590217072;36,55385018590217072;157.420.228,18325659632682800;0,30077346225122731;43,00000000000000000;1.413,65116279069775374;0,00117634667159040
    150;                  1;0,06300000000000000;0,11200000000000000            ;0,34920700000000005            ;0,32736300000000002            ;0,32343000000000000;26,69834354114562558;26,69834354114562558;32.392.882,38919639214873314;0,30117403071379201;77,00000000000000000;1.567,23376623376634598;0,00288407405805281
    151;                  1;0,07300000000000000;0,11899999999999999            ;0,34672499999999995            ;0,32972600000000002            ;0,32354899999999998;19,99963459502024321;19,99963459502024321;28.083.472,55837829038500786;0,30159833689432064;104,00000000000000000;1.598,30769230769237765;0,00520009500703054
    152;                  1;0,07800000000000000;0,12100000000000000            ;0,34874200000000000            ;0,32741599999999998            ;0,32384200000000002;17,41919869598737236;17,41919869598737236;56.020.430,60772528499364853;0,30177049052910188;114,00000000000000000;1.542,02631578947375601;0,00654450310772680
    153;                  1;0,07700000000000000;0,12000000000000000            ;0,34377300000000000            ;0,33278600000000003            ;0,32344099999999998;22,65135790367562052;22,65135790367562052;23.706.578,88490242883563042;0,30141917889649816;79,00000000000000000;1.607,31645569620263814;0,00348764962948119
    154;                  1;0,08200000000000000;0,12300000000000000            ;0,34820899999999999            ;0,32846799999999998            ;0,32332300000000003;16,51507625276368429;16,51507625276368429;124.200.340,95745478570461273;0,30178819530507706;110,00000000000000000;1.476,60909090909080987;0,00666058081212869
    155;                  1;0,07099999999999999;0,11899999999999999            ;0,34978200000000004            ;0,32683000000000001            ;0,32338800000000001;18,63263434049344625;18,63263434049344625;81.081.056,12503893673419952;0,30161616080598380;99,00000000000000000;1.505,66666666666674246;0,00531325835042272
    156;                  1;0,08000000000000000;0,11899999999999999            ;0,34723900000000008            ;0,32943499999999998            ;0,32332600000000000;35,23655593984508272;35,23655593984508272;109.184.949,34276716411113739;0,30082004483085362;36,00000000000000000;1.444,77777777777782831;0,00102166625085205
    157;                  1;0,07400000000000000;0,13400000000000001            ;0,34394400000000003            ;0,33224199999999998            ;0,32381399999999999;15,29554973049060784;15,29554973049060784;36.389.589,78611814230680466;0,30207842254412359;130,00000000000000000;1.589,53076923076923777;0,00849920416661155
    158;                  1;0,06200000000000000;0,14099999999999999            ;0,34570300000000009            ;0,33085999999999999            ;0,32343699999999997;22,33718395690409153;22,33718395690409153;71.318.844,88228918612003326;0,30134874697546704;86,00000000000000000;1.506,36046511627910149;0,00385008245291451
    159;                  1;0,05800000000000000;0,11600000000000001            ;0,34392599999999995            ;0,33249899999999999            ;0,32357500000000000;26,90186146296687042;26,90186146296687042;6.808.655,39581178501248360;0,30128586972333665;83,00000000000000000;1.729,61445783132535325;0,00308528835873525
    160;                  1;0,06900000000000001;0,12500000000000000            ;0,34503399999999995            ;0,33159100000000002            ;0,32337500000000002;17,60173573290805038;17,60173573290805038;23.795.666,74971076846122742;0,30184340108929519;119,00000000000000000;1.622,35294117647049461;0,00676069688840508
    161;                  1;0,06900000000000001;0,11799999999999999            ;0,34324100000000002            ;0,33323700000000001            ;0,32352199999999998;32,53564906785441480;32,53564906785441480;17.683.556,69785843789577484;0,30099229617127565;48,00000000000000000;1.614,25000000000000000;0,00147530482333068
    162;                  1;0,06100000000000000;0,12100000000000000            ;0,34887099999999993            ;0,32758300000000001            ;0,32354600000000000;20,22685904597868856;20,22685904597868856;85.488.756,91278672218322754;0,30147968341293391;92,00000000000000000;1.496,46739130434775689;0,00454840762922558
    163;                  1;0,07700000000000000;0,11600000000000001            ;0,34774200000000000            ;0,32887200000000000            ;0,32338600000000001;18,06085202180632621;18,06085202180632621;34.616.684,81247913092374802;0,30175446705244369;106,00000000000000000;1.584,35849056603774443;0,00586904758823214
    164;                  1;0,07600000000000000;0,12000000000000000            ;0,34555599999999997            ;0,33099800000000001            ;0,32344600000000001;21,36217019302179310;21,36217019302179310;51.801.717,91546822339296341;0,30143915344660333;93,00000000000000000;1.537,17204301075275907;0,00435349026618932
    165;                  1;0,06300000000000000;0,13900000000000001            ;0,34530200000000000            ;0,33106999999999998            ;0,32362800000000003;26,57887944697830207;26,57887944697830207;78.669.632,09517270326614380;0,30111967427217412;64,00000000000000000;1.487,98437500000000000;0,00240792694544074
    166;                  1;0,06000000000000000;0,12200000000000000            ;0,34616599999999997            ;0,33049600000000001            ;0,32333800000000001;23,10374611370964004;23,10374611370964004;57.312.360,67929292470216751;0,30131889722630673;75,00000000000000000;1.523,57333333333326664;0,00324622680801948
    167;                  1;0,07300000000000000;0,12600000000000000            ;0,34619500000000003            ;0,33018999999999998            ;0,32361499999999999;16,05942420540974425;16,05942420540974425;128.699.903,60491234064102173;0,30183722823488696;116,00000000000000000;1.475,24137931034488247;0,00722317304258794
    168;                  1;0,05800000000000000;0,11400000000000000            ;0,34895699999999996            ;0,32758399999999999            ;0,32345900000000000;27,59282240067511793;27,59282240067511793;10.910.125,24151720851659775;0,30121420622134532;77,00000000000000000;1.675,16883116883127514;0,00279058078517245
    169;                  1;0,06400000000000000;0,12300000000000000            ;0,34694099999999994            ;0,32935900000000001            ;0,32369999999999999;21,25789965869278930;21,25789965869278930;34.305.924,57942723482847214;0,30148224309578553;96,00000000000000000;1.575,46875000000000000;0,00451596825374720
    170;                  1;0,07800000000000000;0,12100000000000000            ;0,34329100000000001            ;0,33317700000000000            ;0,32353199999999999;19,51521917028466291;19,51521917028466291;67.756.338,61114719510078430;0,30155630853349091;94,00000000000000000;1.518,58510638297866535;0,00481675348761296
    171;                  1;0,08300000000000000;0,11899999999999999            ;0,34813700000000003            ;0,32817299999999999            ;0,32368999999999998;18,11669344662176329;18,11669344662176329;13.321.819,09714117273688316;0,30185511749924704;121,00000000000000000;1.680,42975206611572503;0,00667892296993980
    172;                  1;0,07500000000000000;0,12000000000000000            ;0,34308300000000003            ;0,33347700000000002            ;0,32344000000000001;21,75034483770368965;21,75034483770368965;43.442.929,61508529633283615;0,30142720598012823;90,00000000000000000;1.552,11111111111108585;0,00413786543025227
    173;                  1;0,08200000000000000;0,11600000000000001            ;0,34701899999999997            ;0,32941500000000001            ;0,32356600000000002;23,66385646555179889;23,66385646555179889;4.067.855,78003282658755779;0,30152161166344188;100,00000000000000000;1.800,35999999999989996;0,00422585389433768
    174;                  1;0,06700000000000000;0,12400000000000000            ;0,34544500000000000            ;0,33120400000000000            ;0,32335100000000000;21,73113224158692702;21,73113224158692702;12.243.294,53596772812306881;0,30154429173536429;101,00000000000000000;1.677,96039603960389286;0,00464770997098421
    175;                  1;0,05700000000000000;0,11500000000000000            ;0,34824699999999997            ;0,32807199999999997            ;0,32368100000000000;29,45298468914960921;29,45298468914960921;14.624.527,09629094600677490;0,30111359931346765;68,00000000000000000;1.639,94117647058828879;0,00230876431430228
    176;                  1;0,06400000000000000;0,12200000000000000            ;0,34791899999999998            ;0,32860400000000001            ;0,32347700000000001;24,91323587401794981;24,91323587401794981;6.309.312,67077917233109474;0,30139971494460882;91,00000000000000000;1.743,57142857142866887;0,00365267685258437
    177;                  1;0,07199999999999999;0,14599999999999999            ;0,34694599999999998            ;0,32969300000000001            ;0,32336100000000001;26,02967962981760053;26,02967962981760053;25.315.504,39713896811008453;0,30122352639190830;65,00000000000000000;1.592,40000000000009095;0,00249714944342000
    178;                  1;0,08200000000000000;0,11500000000000000            ;0,34281600000000001            ;0,33374799999999999            ;0,32343600000000000;17,96293232021639952;17,96293232021639952;62.380.181,32233099639415741;0,30170422971134342;108,00000000000000000;1.530,64814814814803867;0,00601238139045101
    179;                  1;0,08100000000000000;0,11100000000000000            ;0,34933199999999998            ;0,32696900000000001            ;0,32369900000000001;27,04950467812664883;27,04950467812664883;115.293.980,25833216309547424;0,30107592851254189;60,00000000000000000;1.455,16666666666674246;0,00221815521999257
    180;                  1;0,06800000000000000;0,11600000000000001            ;0,34681199999999990            ;0,32973400000000003            ;0,32345400000000002;21,96085377978857167;21,96085377978857167;18.323.942,50830954685807228;0,30148906890495725;98,00000000000000000;1.635,06122448979590445;0,00446248588432355
    181;                  1;0,07400000000000000;0,13200000000000001            ;0,34515799999999996            ;0,33117600000000003            ;0,32366600000000001;23,69665171278066396;23,69665171278066396;10.680.449,14494884014129639;0,30142402899405923;89,00000000000000000;1.687,23595505617981871;0,00375580487398556
    182;                  1;0,05600000000000000;0,12700000000000000            ;0,34802200000000005            ;0,32841100000000001            ;0,32356699999999999;28,89186531941085434;28,89186531941085434;18.614.050,50141005218029022;0,30111896764513429;64,00000000000000000;1.616,45312500000000000;0,00221515638718563
    183;                  1;0,07400000000000000;0,11899999999999999            ;0,34976900000000000            ;0,32684700000000000            ;0,32338400000000000;19,61384601972855179;19,61384601972855179;57.041.896,17555375397205353;0,30156370147747413;100,00000000000000000;1.533,50999999999999091;0,00509843912812486
    184;                  1;0,07000000000000001;0,12300000000000000            ;0,34223500000000007            ;0,33398000000000000            ;0,32378499999999999;16,58953903124352891;16,58953903124352891;35.057.645,49123416841030121;0,30191473844085415;121,00000000000000000;1.588,23140495867778554;0,00729375299531334
    185;                  1;0,06900000000000001;0,12800000000000000            ;0,34462799999999993            ;0,33193400000000001            ;0,32343800000000000;19,83223011794709478;19,83223011794709478;176.985.994,65210688114166260;0,30145018736002743;89,00000000000000000;1.438,02247191011247196;0,00448764458009489
    186;                  1;0,07400000000000000;0,12500000000000000            ;0,34191700000000003            ;0,33448299999999997            ;0,32360000000000000;19,06586778771557888;19,06586778771557888;26.709.139,85344177484512329;0,30168478400860282;107,00000000000000000;1.606,09345794392515927;0,00561212325561922
    187;                  1;0,07700000000000000;0,13700000000000001            ;0,34936600000000007            ;0,32724100000000000            ;0,32339299999999999;19,74972151768588091;19,74972151768588091;110.763.003,52402541041374207;0,30149477445967571;87,00000000000000000;1.476,06896551724139499;0,00440512540503882
    188;                  1;0,07099999999999999;0,11799999999999999            ;0,34278999999999993            ;0,33384100000000000            ;0,32336900000000002;20,78133053020960475;20,78133053020960475;26.204.316,84334770590066910;0,30154247021319142;96,00000000000000000;1.602,72916666666674246;0,00461953097086088
    189;                  1;0,06400000000000000;0,11600000000000001            ;0,34464800000000007            ;0,33168500000000001            ;0,32366699999999998;27,56525973822323650;27,56525973822323650;14.797.966,44742856174707413;0,30119199426709503;76,00000000000000000;1.642,88157894736832532;0,00275709355622777
    190;                  1;0,05200000000000000;0,11300000000000000            ;0,34505699999999995            ;0,33126400000000000            ;0,32367899999999999;33,01644137107179233;33,01644137107179233;15.328.022,33574104867875576;0,30098611854118618;64,00000000000000000;1.627,90625000000000000;0,00193842816918710
    191;                  1;0,06200000000000000;0,12200000000000000            ;0,34524200000000005            ;0,33139099999999999            ;0,32336700000000002;25,83975886409301737;25,83975886409301737;58.019.736,38473168015480042;0,30117337510342873;74,00000000000000000;1.515,98648648648645576;0,00286380381447098
    192;                  1;0,06300000000000000;0,12000000000000000            ;0,34873500000000002            ;0,32752599999999998            ;0,32373900000000000;26,81950607056112190;26,81950607056112190;56.909.617,07325951755046844;0,30113016889083732;70,00000000000000000;1.515,52857142857146755;0,00261004061058517
    193;                  1;0,07400000000000000;0,12000000000000000            ;0,34465499999999993            ;0,33180999999999999            ;0,32353500000000002;20,74005518758832523;20,74005518758832523;19.865.772,32144530490040779;0,30157221583271232;102,00000000000000000;1.630,39215686274519612;0,00491801970040277
    194;                  1;0,07000000000000001;0,11799999999999999            ;0,34556600000000004            ;0,33101700000000001            ;0,32341700000000001;25,61444208203612050;25,61444208203612050;60.122.037,67387683689594269;0,30118164674933318;72,00000000000000000;1.513,36111111111108585;0,00281091424007611
    195;                  1;0,07400000000000000;0,11799999999999999            ;0,34955800000000004            ;0,32685500000000001            ;0,32358700000000001;19,73812288159130901;19,73812288159130901;88.131.410,27301129698753357;0,30151510590515906;101,00000000000000000;1.495,26732673267315477;0,00511700127747190
    196;                  1;0,06800000000000000;0,12900000000000000            ;0,34872599999999998            ;0,32794200000000001            ;0,32333200000000001;23,15725965766425176;23,15725965766425176;5.259.931,21868190914392471;0,30152878089899149;101,00000000000000000;1.770,11881188118809405;0,00436148324512881
    197;                  1;0,05800000000000000;0,12000000000000000            ;0,34933600000000009            ;0,32701599999999997            ;0,32364799999999999;34,13109807863359180;34,13109807863359180;21.965.929,04784096032381058;0,30093152491551017;63,00000000000000000;1.589,69841269841276699;0,00184582400058903
    198;                  1;0,07400000000000000;0,11700000000000001            ;0,34943499999999994            ;0,32708100000000001            ;0,32348399999999999;21,27718103654622084;21,27718103654622084;24.247.057,83810486271977425;0,30151233839751002;94,00000000000000000;1.608,91489361702133465;0,00441787846982846
    199;                  1;0,06300000000000000;0,15900000000000000            ;0,34610000000000007            ;0,33015800000000001            ;0,32374199999999997;22,65251042070288179;22,65251042070288179;34.868.235,39031890034675598;0,30138628022631997;88,00000000000000000;1.570,13636363636373972;0,00388477914216403
    200;                  1;0,07000000000000001;0,12200000000000000            ;0,34233000000000002            ;0,33417799999999998            ;0,32349200000000000;19,72742642914157329;19,72742642914157329;23.454.852,65388370677828789;0,30163916034412741;106,00000000000000000;1.616,82075471698112779;0,00537323002474441
---------------------------------------------------------------------------------------------------
Mean Percolation=;1,00000000000000000
Mean Processing Time=;0,06992500000000007
Mean set up time=;0,12258999999999992
Mean Area of component[0]=;0,34647823999999999
Mean Area of component[1]=;0,32995831999999964
Mean Area of component[2]=;0,32356343999999992
