Rerclolation 2d
Version 1.6 Cluster Analysis - Electric, Thermal properties - Mechanical properties calculation in progress...Report starting: Thu Jul 18 13:00:01 2024

---------------------------------------------------------------------------------------------------
Inputs
|#  ;%Weights;%Spec. Weights;X Dimension;Y Dimension;Type;Size type;      Area;hoop Dist
   0;     0.27;              1;       1e-08;       1e-08;    4;         3;       0.27;        0
   1;     0.73;              1;       1e-08;       1e-08;    2;         0;       0.73;        0
Pixels Per minimum Size:101
Factor [pixelsPerMinimumCircle / minimumSize]:1.01e+10
Maximum Dimension:1e-08
Minimum Dimension:1e-08
Grid size =[500x500]
Total iterations: 300
---------------------------------------------------------------------------------------------------
Realiazation No;Percolate Y[1]/N[0]; Process Time; Setup Time   ;% Area Comp[0]  ;% Area Comp[1];Electric Conductivity; Thermal Conductivity; Young Modulus; Poisson Ratio ;Total Conductive Paths;Mean Real Path Length;Current Electric Conductivity
      1;                  1;     0.035;           0.01            ;1            ;0;   5.78102610;   5.78102610;2895548.70188814;   0.04632878;  57.00000000; 856.05263158;   0.01971968
      2;                  1;0.03700000;     0.00900000            ;1.00000000            ;0.00000000;   5.36283855;   5.36283855;3085623.16340409;   0.04936997;  61.00000000; 849.96721311;   0.02274915
      3;                  1;0.03200000;     0.01100000            ;1.00000000            ;0.00000000;   6.03591577;   6.03591577;2786176.45436241;   0.04457882;  55.00000000; 867.74545455;   0.01822424
      4;                  1;0.03500000;     0.00900000            ;1.00000000            ;0.00000000;   5.47650488;   5.47650488;3026645.13189201;   0.04842632;  60.00000000; 843.70000000;   0.02191179
      5;                  1;0.03400000;     0.00900000            ;1.00000000            ;0.00000000;   5.59532395;   5.59532395;2929398.26150706;   0.04687037;  58.00000000; 850.96551724;   0.02073160
      6;                  1;0.03300000;     0.00900000            ;1.00000000            ;0.00000000;   5.55445393;   5.55445393;2921641.58862918;   0.04674626;  58.00000000; 850.62068966;   0.02088414
      7;                  1;0.03400000;     0.01000000            ;1.00000000            ;0.00000000;   5.89373041;   5.89373041;2843432.59809149;   0.04549492;  56.00000000; 860.28571429;   0.01900324
      8;                  1;0.03500000;     0.00800000            ;1.00000000            ;0.00000000;   5.19396404;   5.19396404;3183858.24750624;   0.05094173;  63.00000000; 840.57142857;   0.02425893
      9;                  1;0.03500000;     0.00800000            ;1.00000000            ;0.00000000;   5.69678338;   5.69678338;2927255.43980715;   0.04683609;  58.00000000; 853.79310345;   0.02036237
     10;                  1;0.03400000;     0.00900000            ;1.00000000            ;0.00000000;   5.59270196;   5.59270196;2808531.38889801;   0.04493650;  56.00000000; 828.92857143;   0.02002610
     11;                  1;0.03300000;     0.00900000            ;1.00000000            ;0.00000000;   5.65525637;   5.65525637;2982042.45039582;   0.04771268;  59.00000000; 844.20338983;   0.02086554
     12;                  1;0.03300000;     0.01000000            ;1.00000000            ;0.00000000;   5.75250024;   5.75250024;2956320.25732097;   0.04730112;  58.00000000; 855.62068966;   0.02016514
     13;                  1;0.03500000;     0.00900000            ;1.00000000            ;0.00000000;   5.30186206;   5.30186206;3016887.76306465;   0.04827020;  60.00000000; 832.35000000;   0.02263356
     14;                  1;0.03400000;     0.00900000            ;1.00000000            ;0.00000000;   5.50130772;   5.50130772;2910214.43512092;   0.04656343;  58.00000000; 833.22413793;   0.02108590
     15;                  1;0.03200000;     0.01000000            ;1.00000000            ;0.00000000;   6.03417735;   6.03417735;2794337.27355791;   0.04470940;  55.00000000; 861.90909091;   0.01822949
     16;                  1;0.03300000;     0.00800000            ;1.00000000            ;0.00000000;   5.90251365;   5.90251365;2780229.32957339;   0.04448367;  55.00000000; 854.32727273;   0.01863613
     17;                  1;0.03500000;     0.00900000            ;1.00000000            ;0.00000000;   5.83193798;   5.83193798;2834003.19748185;   0.04534405;  56.00000000; 855.53571429;   0.01920459
     18;                  1;0.03300000;     0.00900000            ;1.00000000            ;0.00000000;   5.57149139;   5.57149139;3052190.32781924;   0.04883504;  60.00000000; 853.45000000;   0.02153822
     19;                  1;0.03500000;     0.00800000            ;1.00000000            ;0.00000000;   5.33542482;   5.33542482;3009012.39677146;   0.04814420;  60.00000000; 826.26666667;   0.02249118
     20;                  1;0.03400000;     0.00900000            ;1.00000000            ;0.00000000;   5.50703523;   5.50703523;2974983.19032294;   0.04759973;  59.00000000; 840.37288136;   0.02142714
     21;                  1;0.03300000;     0.00900000            ;1.00000000            ;0.00000000;   5.68895320;   5.68895320;2876708.10787887;   0.04602733;  57.00000000; 855.28070175;   0.02003884
     22;                  1;0.03600000;     0.01000000            ;1.00000000            ;0.00000000;   5.72293567;   5.72293567;2656951.14382904;   0.04251122;  53.00000000; 828.86792453;   0.01852196
     23;                  1;0.03400000;     0.00900000            ;1.00000000            ;0.00000000;   5.63434988;   5.63434988;2930585.97791999;   0.04688937;  58.00000000; 839.53448276;   0.02058800
     24;                  1;0.03600000;     0.00900000            ;1.00000000            ;0.00000000;   5.88475287;   5.88475287;2664806.01787404;   0.04263690;  53.00000000; 847.56603774;   0.01801265
     25;                  1;0.03300000;     0.00900000            ;1.00000000            ;0.00000000;   5.79668605;   5.79668605;2885765.99029736;   0.04617225;  57.00000000; 865.96491228;   0.01966641
     26;                  1;0.03400000;     0.00900000            ;1.00000000            ;0.00000000;   5.42458271;   5.42458271;2983981.73035129;   0.04774371;  59.00000000; 844.89830508;   0.02175283
     27;                  1;0.03500000;     0.01000000            ;1.00000000            ;0.00000000;   5.65643141;   5.65643141;2873211.79966530;   0.04597139;  57.00000000; 845.22807018;   0.02015405
     28;                  1;0.03400000;     0.01000000            ;1.00000000            ;0.00000000;   5.82840425;   5.82840425;2643267.23194033;   0.04229227;  53.00000000; 831.94339623;   0.01818680
     29;                  1;0.03300000;     0.00900000            ;1.00000000            ;0.00000000;   5.83885619;   5.83885619;2768189.94879814;   0.04429104;  55.00000000; 852.21818182;   0.01883931
     30;                  1;0.03300000;     0.00900000            ;1.00000000            ;0.00000000;   5.44116994;   5.44116994;3028289.81006303;   0.04845264;  60.00000000; 844.56666667;   0.02205408
