Rerclolation 2d
Version 1.6 Cluster Analysis - Electric, Thermal properties - Mechanical properties calculation in progress...Report starting: Thu Jul 18 12:59:36 2024

---------------------------------------------------------------------------------------------------
Inputs
|#  ,%Weights,%Spec. Weights,X Dimension,Y Dimension,Type,Size type,      Area,hoop Dist
   0,     0.29,              1,       1e-08,       1e-08,    4,         3,       0.29,        0
   1,     0.71,              1,       1e-08,       1e-08,    2,         0,       0.71,        0
Pixels Per minimum Size:101
Factor [pixelsPerMinimumCircle / minimumSize]:1.01e+10
Maximum Dimension:1e-08
Minimum Dimension:1e-08
Grid size =[500x500]
Total iterations: 300
---------------------------------------------------------------------------------------------------
Realiazation No,Percolate Y[1]/N[0], Process Time, Setup Time   ,% Area Comp[0]  ,% Area Comp[1],Electric Conductivity, Thermal Conductivity, Young Modulus, Poisson Ratio ,Total Conductive Paths,Mean Real Path Length,Current Electric Conductivity
      1,                  1,     0.031,          0.011            ,1            ,0,   6.67721344,   6.67721344,2383749.35616895,   0.03813999,  47.00000000, 871.29787234,   0.01407773
      2,                  1,0.02800000,     0.00900000            ,1.00000000            ,0.00000000,   7.32144442,   7.32144442,2174852.37165332,   0.03479764,  43.00000000, 887.27906977,   0.01174632
      3,                  1,0.03300000,     0.01000000            ,1.00000000            ,0.00000000,   6.34759435,   6.34759435,2489755.36082050,   0.03983608,  49.00000000, 881.40816327,   0.01543892
      4,                  1,0.03000000,     0.00800000            ,1.00000000            ,0.00000000,   6.57710205,   6.57710205,2380770.90203233,   0.03809233,  47.00000000, 862.25531915,   0.01429201
      5,                  1,0.03100000,     0.00900000            ,1.00000000            ,0.00000000,   6.25764584,   6.25764584,2523651.08979799,   0.04037842,  50.00000000, 859.52000000,   0.01598045
      6,                  1,0.02900000,     0.00900000            ,1.00000000            ,0.00000000,   7.01478596,   7.01478596,2341295.00473872,   0.03746072,  46.00000000, 904.93478261,   0.01311515
      7,                  1,0.03000000,     0.00800000            ,1.00000000            ,0.00000000,   6.90906286,   6.90906286,2210455.29128221,   0.03536728,  44.00000000, 865.52272727,   0.01273689
      8,                  1,0.03100000,     0.00900000            ,1.00000000            ,0.00000000,   7.13381168,   7.13381168,2227428.04593808,   0.03563885,  44.00000000, 890.43181818,   0.01233562
      9,                  1,0.03000000,     0.00900000            ,1.00000000            ,0.00000000,   6.67399837,   6.67399837,2389886.10353931,   0.03823818,  47.00000000, 869.76595745,   0.01408451
     10,                  1,0.03100000,     0.00900000            ,1.00000000            ,0.00000000,   6.64820775,   6.64820775,2448686.38839598,   0.03917898,  48.00000000, 882.66666667,   0.01443998
     11,                  1,0.02800000,     0.00900000            ,1.00000000            ,0.00000000,   7.42800283,   7.42800283,2172997.47854482,   0.03476796,  43.00000000, 888.11627907,   0.01157781
     12,                  1,0.02900000,     0.00900000            ,1.00000000            ,0.00000000,   6.96490703,   6.96490703,2219190.04233930,   0.03550704,  44.00000000, 866.47727273,   0.01263477
     13,                  1,0.03000000,     0.00900000            ,1.00000000            ,0.00000000,   7.38491650,   7.38491650,2055732.02933646,   0.03289171,  41.00000000, 869.65853659,   0.01110371
     14,                  1,0.02900000,     0.00900000            ,1.00000000            ,0.00000000,   7.20358045,   7.20358045,2171346.08563801,   0.03474154,  43.00000000, 881.55813953,   0.01193851
     15,                  1,0.03000000,     0.00900000            ,1.00000000            ,0.00000000,   6.44125290,   6.44125290,2424317.79500322,   0.03878908,  48.00000000, 865.25000000,   0.01490393
     16,                  1,0.03100000,     0.00800000            ,1.00000000            ,0.00000000,   6.66071557,   6.66071557,2451910.04382647,   0.03923056,  48.00000000, 888.83333333,   0.01441287
     17,                  1,0.03000000,     0.00800000            ,1.00000000            ,0.00000000,   7.22772720,   7.22772720,2058969.85335836,   0.03294352,  41.00000000, 860.07317073,   0.01134520
     18,                  1,0.03000000,     0.00900000            ,1.00000000            ,0.00000000,   6.79835840,   6.79835840,2398241.15947367,   0.03837186,  47.00000000, 881.68085106,   0.01382687
     19,                  1,0.03300000,     0.01000000            ,1.00000000            ,0.00000000,   6.49766250,   6.49766250,2255977.26310441,   0.03609564,  45.00000000, 851.42222222,   0.01385113
     20,                  1,0.03100000,     0.00900000            ,1.00000000            ,0.00000000,   6.66091906,   6.66091906,2379150.71900380,   0.03806641,  47.00000000, 867.48936170,   0.01411217
     21,                  1,0.03100000,     0.00900000            ,1.00000000            ,0.00000000,   6.59602798,   6.59602798,2363268.72649818,   0.03781230,  47.00000000, 870.17021277,   0.01425100
     22,                  1,0.03200000,     0.01000000            ,1.00000000            ,0.00000000,   6.65420519,   6.65420519,2246911.84363768,   0.03595059,  45.00000000, 861.57777778,   0.01352528
     23,                  1,0.03100000,     0.00800000            ,1.00000000            ,0.00000000,   6.97413106,   6.97413106,2161241.11400064,   0.03457986,  43.00000000, 849.44186047,   0.01233129
     24,                  1,0.03100000,     0.00800000            ,1.00000000            ,0.00000000,   6.83817838,   6.83817838,2332022.91902896,   0.03731237,  46.00000000, 885.89130435,   0.01345388
     25,                  1,0.03000000,     0.00900000            ,1.00000000            ,0.00000000,   6.93220274,   6.93220274,2229141.97130119,   0.03566627,  44.00000000, 873.47727273,   0.01269438
     26,                  1,0.03200000,     0.00800000            ,1.00000000            ,0.00000000,   6.11732514,   6.11732514,2584018.06248523,   0.04134429,  51.00000000, 859.27450980,   0.01667395
     27,                  1,0.02900000,     0.01000000            ,1.00000000            ,0.00000000,   6.60976018,   6.60976018,2432939.71411249,   0.03892703,  48.00000000, 868.97916667,   0.01452398
     28,                  1,0.02900000,     0.00800000            ,1.00000000            ,0.00000000,   7.37720337,   7.37720337,2126183.22553203,   0.03401893,  42.00000000, 877.09523810,   0.01138643
     29,                  1,0.03000000,     0.00800000            ,1.00000000            ,0.00000000,   7.10402404,   7.10402404,2162698.06089439,   0.03460317,  43.00000000, 868.79069767,   0.01210581
     30,                  1,0.03000000,     0.01000000            ,1.00000000            ,0.00000000,   6.92223857,   6.92223857,2455618.75882784,   0.03928990,  48.00000000, 901.54166667,   0.01386835
     31,                  1,0.03100000,     0.00800000            ,1.00000000            ,0.00000000,   6.66303463,   6.66303463,2267945.39713770,   0.03628713,  45.00000000, 845.51111111,   0.01350736
     32,                  1,0.02900000,     0.00900000            ,1.00000000            ,0.00000000,   7.14930543,   7.14930543,2168016.14480625,   0.03468826,  43.00000000, 885.72093023,   0.01202914
     33,                  1,0.03100000,     0.00900000            ,1.00000000            ,0.00000000,   6.15341821,   6.15341821,2568633.36809643,   0.04109813,  51.00000000, 874.66666667,   0.01657615
     34,                  1,0.02900000,     0.00900000            ,1.00000000            ,0.00000000,   6.82997008,   6.82997008,2338794.81518140,   0.03742072,  46.00000000, 884.41304348,   0.01347004
     35,                  1,0.03100000,     0.00800000            ,1.00000000            ,0.00000000,   7.17744804,   7.17744804,2122941.98865113,   0.03396707,  42.00000000, 871.40476190,   0.01170332
     36,                  1,0.03100000,     0.01100000            ,1.00000000            ,0.00000000,   6.47343872,   6.47343872,2408773.38037788,   0.03854037,  48.00000000, 855.52083333,   0.01482983
     37,                  1,0.03000000,     0.00900000            ,1.00000000            ,0.00000000,   6.28610121,   6.28610121,2538576.55415405,   0.04061722,  50.00000000, 869.64000000,   0.01590811
     38,                  1,0.03100000,     0.00900000            ,1.00000000            ,0.00000000,   6.58758034,   6.58758034,2368484.97860798,   0.03789576,  47.00000000, 862.59574468,   0.01426928
     39,                  1,0.03100000,     0.00900000            ,1.00000000            ,0.00000000,   6.77725260,   6.77725260,2383113.05039781,   0.03812981,  47.00000000, 882.31914894,   0.01386993
