Rerclolation 2d
Version 1.6 Cluster Analysis - Electric, Thermal properties - Mechanical properties calculation in progress...Report starting: Thu Jul 18 12:39:59 2024

---------------------------------------------------------------------------------------------------
Inputs
|#  ,%Weights,%Spec. Weights,X Dimension,Y Dimension,Type,Size type,      Area,hoop Dist
   0,     0.36,              1,       1e-08,       1e-08,    4,         3,       0.36,        0
   1,     0.64,              1,       1e-08,       1e-08,    2,         0,       0.64,        0
Pixels Per minimum Size:30
Factor [pixelsPerMinimumCircle / minimumSize]:3e+09
Maximum Dimension:1e-08
Minimum Dimension:1e-08
Grid size =[100x100]
Total iterations: 300
---------------------------------------------------------------------------------------------------
Realiazation No,Percolate Y[1]/N[0], Process Time, Setup Time   ,% Area Comp[0]  ,% Area Comp[1],Electric Conductivity, Thermal Conductivity, Young Modulus, Poisson Ratio ,Total Conductive Paths,Mean Real Path Length,Current Electric Conductivity
      1,                  1,     0.001,          0.001            ,1            ,0,  14.66496237,  14.66496237,34230.55722331,   0.01095378,   3.00000000, 177.00000000,   0.00204569
      2,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  18.16339664,  18.16339664,34335.99310736,   0.01098752,   3.00000000, 200.00000000,   0.00165167
      3,                  1,0.00000000,     0.00200000            ,1.00000000            ,0.00000000,  16.41754478,  16.41754478,35204.11061631,   0.01126532,   3.00000000, 183.33333333,   0.00182731
      4,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  14.03673745,  14.03673745,34888.49937543,   0.01116432,   3.00000000, 174.00000000,   0.00213725
      5,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  12.45893912,  12.45893912,47471.84133142,   0.01519099,   4.00000000, 191.50000000,   0.00321055
      6,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  19.48084399,  19.48084399,33322.69164900,   0.01066326,   3.00000000, 221.66666667,   0.00153997
      7,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  31.97697703,  31.97697703,21884.01356972,   0.00700288,   2.00000000, 218.00000000,   0.00062545
      8,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  14.11480601,  14.11480601,35828.24016829,   0.01146504,   3.00000000, 171.33333333,   0.00212543
      9,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  26.70107249,  26.70107249,22544.66843955,   0.00721429,   2.00000000, 185.50000000,   0.00074903
     10,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  18.88354260,  18.88354260,36194.72631736,   0.01158231,   3.00000000, 191.00000000,   0.00158868
     11,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  69.37500010,  69.37500010,11964.10767697,   0.00382851,   1.00000000, 214.00000000,   0.00014414
     12,                  1,0.00100000,     0.00100000            ,1.00000000            ,0.00000000,  28.39845176,  28.39845176,21852.04892323,   0.00699266,   2.00000000, 217.50000000,   0.00070426
     13,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  17.23124516,  17.23124516,34629.80539364,   0.01108154,   3.00000000, 193.66666667,   0.00174102
     14,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  13.30115913,  13.30115913,48570.96009163,   0.01554271,   4.00000000, 187.00000000,   0.00300726
     15,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  13.43207756,  13.43207756,46365.62766631,   0.01483700,   4.00000000, 198.75000000,   0.00297795
     16,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  19.88255600,  19.88255600,29639.99842304,   0.00948480,   3.00000000, 247.33333333,   0.00150886
     17,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  35.35917267,  35.35917267,23537.55628477,   0.00753202,   2.00000000, 204.50000000,   0.00056562
     18,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  12.56223132,  12.56223132,46297.59816231,   0.01481523,   4.00000000, 183.50000000,   0.00318415
     19,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  11.45476924,  11.45476924,45982.91064250,   0.01471453,   4.00000000, 181.25000000,   0.00349200
     20,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  22.32102276,  22.32102276,22459.89177563,   0.00718717,   2.00000000, 213.00000000,   0.00089602
     21,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  16.68400090,  16.68400090,35911.96526807,   0.01149183,   3.00000000, 184.00000000,   0.00179813
     22,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  16.08917868,  16.08917868,33421.96191159,   0.01069503,   3.00000000, 190.00000000,   0.00186461
     23,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,   8.47910529,   8.47910529,59273.90643646,   0.01896765,   5.00000000, 159.00000000,   0.00589685
     24,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  14.18192951,  14.18192951,46045.57898455,   0.01473458,   4.00000000, 196.75000000,   0.00282049
     25,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  29.57338225,  29.57338225,23869.64158708,   0.00763829,   2.00000000, 188.00000000,   0.00067628
     26,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  33.83964588,  33.83964588,22994.34127241,   0.00735819,   2.00000000, 218.50000000,   0.00059102
     27,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  19.58009702,  19.58009702,35107.50427646,   0.01123440,   3.00000000, 190.66666667,   0.00153217
     28,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  21.74178359,  21.74178359,35585.12410235,   0.01138724,   3.00000000, 204.00000000,   0.00137983
     29,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  10.58820970,  10.58820970,47550.24505950,   0.01521608,   4.00000000, 170.50000000,   0.00377779
     30,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  29.97171563,  29.97171563,23356.28547975,   0.00747401,   2.00000000, 216.50000000,   0.00066730
     31,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  20.54844465,  20.54844465,33676.81138508,   0.01077658,   3.00000000, 224.00000000,   0.00145996
     32,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  13.83821162,  13.83821162,35784.26532032,   0.01145096,   3.00000000, 173.66666667,   0.00216791
     33,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  28.60853574,  28.60853574,22001.74814972,   0.00704056,   2.00000000, 210.50000000,   0.00069909
     34,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  16.12255973,  16.12255973,35115.86862471,   0.01123708,   3.00000000, 169.33333333,   0.00186075
     35,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  15.71366937,  15.71366937,33973.21376198,   0.01087143,   3.00000000, 169.33333333,   0.00190917
     36,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  13.86323424,  13.86323424,49006.68785558,   0.01568214,   4.00000000, 182.25000000,   0.00288533
     37,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  13.23573419,  13.23573419,44705.45119150,   0.01430574,   4.00000000, 198.25000000,   0.00302212
     38,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  25.52603544,  25.52603544,23244.27332845,   0.00743817,   2.00000000, 178.00000000,   0.00078351
     39,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  13.62497998,  13.62497998,48306.99549131,   0.01545824,   4.00000000, 191.25000000,   0.00293578
     40,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  23.03029021,  23.03029021,30487.51203026,   0.00975600,   3.00000000, 240.00000000,   0.00130263
     41,                  1,0.00100000,     0.00100000            ,1.00000000            ,0.00000000,  13.69345261,  13.69345261,46818.58410245,   0.01498195,   4.00000000, 185.00000000,   0.00292110
     42,                  1,0.00100000,     0.00100000            ,1.00000000            ,0.00000000,  16.24006391,  16.24006391,45160.11866975,   0.01445124,   4.00000000, 208.00000000,   0.00246304
     43,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  60.75952393,  60.75952393,11078.28655835,   0.00354505,   1.00000000, 199.00000000,   0.00016458
     44,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  17.77400600,  17.77400600,35374.34664179,   0.01131979,   3.00000000, 195.33333333,   0.00168786
     45,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  16.58221132,  16.58221132,34606.39867935,   0.01107405,   3.00000000, 180.33333333,   0.00180917
     46,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  34.65812810,  34.65812810,23014.38599417,   0.00736460,   2.00000000, 214.50000000,   0.00057707
     47,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  17.73410654,  17.73410654,35810.34648535,   0.01145931,   3.00000000, 198.00000000,   0.00169166
     48,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  11.90919113,  11.90919113,46251.68358788,   0.01480054,   4.00000000, 182.50000000,   0.00335875
     49,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  29.78087005,  29.78087005,22652.91249619,   0.00724893,   2.00000000, 201.00000000,   0.00067157
     50,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  17.22299631,  17.22299631,36376.49232109,   0.01164048,   3.00000000, 181.66666667,   0.00174186
     51,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  18.47759468,  18.47759468,33646.27898128,   0.01076681,   3.00000000, 220.33333333,   0.00162359
     52,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,   8.97830112,   8.97830112,60392.09870921,   0.01932547,   5.00000000, 163.00000000,   0.00556898
     53,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  27.32802888,  27.32802888,19444.73862169,   0.00622232,   2.00000000, 209.00000000,   0.00073185
     54,                  1,0.00100000,     0.00100000            ,1.00000000            ,0.00000000,  16.40830272,  16.40830272,32787.97556799,   0.01049215,   3.00000000, 192.66666667,   0.00182834
     55,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  15.31021727,  15.31021727,33867.50893624,   0.01083760,   3.00000000, 190.66666667,   0.00195948
     56,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  16.78195722,  16.78195722,36107.06526152,   0.01155426,   3.00000000, 191.00000000,   0.00178763
     57,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  18.00550732,  18.00550732,34321.43167498,   0.01098286,   3.00000000, 216.33333333,   0.00166616
     58,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  14.22720434,  14.22720434,42922.51466403,   0.01373520,   4.00000000, 216.50000000,   0.00281152
     59,                  1,0.00100000,     0.00100000            ,1.00000000            ,0.00000000,   9.82459387,   9.82459387,57524.61056589,   0.01840787,   5.00000000, 183.80000000,   0.00508927
     60,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  16.07235105,  16.07235105,36262.04938981,   0.01160386,   3.00000000, 185.00000000,   0.00186656
     61,                  1,0.00100000,     0.00200000            ,1.00000000            ,0.00000000,   8.17858432,   8.17858432,67452.32962406,   0.02158474,   6.00000000, 175.83333333,   0.00733623
     62,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  20.67979988,  20.67979988,35089.02039012,   0.01122849,   3.00000000, 192.00000000,   0.00145069
     63,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  17.45793023,  17.45793023,38038.89668880,   0.01217245,   3.00000000, 179.00000000,   0.00171842
     64,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  18.42749588,  18.42749588,34895.28599893,   0.01116649,   3.00000000, 199.66666667,   0.00162800
     65,                  1,0.00100000,     0.00100000            ,1.00000000            ,0.00000000,  30.26474685,  30.26474685,23839.58457925,   0.00762867,   2.00000000, 205.00000000,   0.00066083
     66,                  1,0.00100000,     0.00100000            ,1.00000000            ,0.00000000,   9.69261934,   9.69261934,56553.15678711,   0.01809701,   5.00000000, 181.60000000,   0.00515856
     67,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  10.03705169,  10.03705169,44633.56140018,   0.01428274,   4.00000000, 182.75000000,   0.00398523
     68,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  11.42324384,  11.42324384,53318.66889828,   0.01706197,   5.00000000, 207.00000000,   0.00437704
     69,                  1,0.00000000,     0.00100000            ,1.00000000            ,0.00000000,  29.11167959,  29.11167959,23523.95214052,   0.00752766,   2.00000000, 205.00000000,   0.00068701
     70,                  1,0.00100000,     0.00000000            ,1.00000000            ,0.00000000,  15.62134110,  15.62134110,35431.85112395,   0.01133819,   3.00000000, 177.33333333,   0.00192045
