-------------------------------------------------------------------------------------------------------------------------
Rerclolation 2d
Version 1.6 Cluster Analysis - Electric, Thermal properties - Mechanical properties calculation in progress...1/7/2024
Lefteris Lamprou
This program is free software: you can redistribute it and/or modify it under the terms of the GNU General Public License
-------------------------------------------------------------------------------------------------------------------------
Start at Wed Jul 17 08:56:56 2024

Case;Mean Percolation;Electric Conductivity; Thermal Conductivity; Young Modulus; Poisson Ratio ;Total Conductive Paths;Mean Conductive Length;Process Time; Preperation Time; Grid(X); Grid(Y);  ppms;% Area_0;% Area_1;Size X_0;Size X_1;Size Y_0;Size Y_1;Hoop0;Hoop1;
ellipse_12iter300ppmC_101width_800_Area0.77;1;0.205889;0.205889;2.54607e+08;0;164.65;1526.37;0.0296167;0.110653;800;800;101;0.23;0.77;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_13iter300ppmC_101width_800_Area0.78;1;0.21844;0.21844;2.74108e+08;0;178.403;1500.85;0.0296633;0.114203;800;800;101;0.22;0.78;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_14iter300ppmC_101width_800_Area0.79;1;0.230976;0.230976;2.9409e+08;0;192.32;1477.62;0.0294833;0.116927;800;800;101;0.21;0.79;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_15iter300ppmC_101width_800_Area0.8;1;0.24492;0.24492;3.17515e+08;0;207.76;1452.91;0.0309133;0.12344;800;800;101;0.2;0.8;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_16iter300ppmC_101width_800_Area0.81;1;0.258482;0.258482;3.42382e+08;0;223.04;1428.78;0.0302067;0.12525;800;800;101;0.19;0.81;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_17iter300ppmC_101width_800_Area0.82;1;0.272149;0.272149;3.68675e+08;0;238.657;1405.9;0.0305033;0.12887;800;800;101;0.18;0.82;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_18iter300ppmC_101width_800_Area0.83;1;0.286595;0.286595;3.98557e+08;0;255.12;1382.29;0.03116;0.134103;800;800;101;0.17;0.83;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_19iter300ppmC_101width_800_Area0.84;1;0.301308;0.301308;4.31258e+08;0;271.943;1358.97;0.0315167;0.137647;800;800;101;0.16;0.84;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_1iter300ppmC_101width_800_Area0.66;1;0.0650573;0.0650573;9.26297e+07;0;41.3833;1931.57;0.0292267;0.0542567;800;800;101;0.34;0.66;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_20iter300ppmC_101width_800_Area0.85;1;0.316227;0.316227;4.66661e+08;0;289.2;1336.32;0.0311367;0.137817;800;800;101;0.15;0.85;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_21iter300ppmC_101width_800_Area0.86;1;0.333041;0.333041;5.0889e+08;0;308;1312.35;0.0319;0.14023;800;800;101;0.14;0.86;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_22iter300ppmC_101width_800_Area0.87;1;0.349161;0.349161;5.54704e+08;0;326.177;1288.64;0.0328767;0.144583;800;800;101;0.13;0.87;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_23iter300ppmC_101width_800_Area0.88;1;0.367627;0.367627;6.09111e+08;0;346.373;1264.3;0.03284;0.14751;800;800;101;0.12;0.88;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_24iter300ppmC_101width_800_Area0.89;1;0.386249;0.386249;6.70032e+08;0;366.617;1240.06;0.03357;0.151273;800;800;101;0.11;0.89;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_25iter300ppmC_101width_800_Area0.9;1;0.406331;0.406331;7.41807e+08;0;387.917;1215.11;0.03375;0.159137;800;800;101;0.1;0.9;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_2iter300ppmC_101width_800_Area0.67;1;0.0781597;0.0781597;1.05123e+08;0;50.4167;1874.24;0.02885;0.05948;800;800;101;0.33;0.67;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_3iter300ppmC_101width_800_Area0.68;1;0.0910158;0.0910158;1.17863e+08;0;59.6267;1823.01;0.0289133;0.06444;800;800;101;0.32;0.68;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_4iter300ppmC_101width_800_Area0.69;1;0.103859;0.103859;1.30722e+08;0;69.3967;1779.16;0.02896;0.06977;800;800;101;0.31;0.69;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_5iter300ppmC_101width_800_Area0.7;1;0.116756;0.116756;1.44054e+08;0;79.7;1739.33;0.02889;0.0748967;800;800;101;0.3;0.7;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_6iter300ppmC_101width_800_Area0.71;1;0.129458;0.129458;1.57809e+08;0;90.4333;1702.57;0.0288433;0.0799967;800;800;101;0.29;0.71;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_7iter300ppmC_101width_800_Area0.72;1;0.142227;0.142227;1.72004e+08;0;101.683;1669.26;0.0288733;0.0851533;800;800;101;0.28;0.72;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_8iter300ppmC_101width_800_Area0.73;1;0.154958;0.154958;1.87012e+08;0;113.34;1637.24;0.0287667;0.09008;800;800;101;0.27;0.73;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_9iter300ppmC_101width_800_Area0.74;1;0.167721;0.167721;2.02709e+08;0;125.59;1607.28;0.0289667;0.09601;800;800;101;0.26;0.74;1e-08;1e-08;1e-08;1e-08;0;0
