-------------------------------------------------------------------------------------------------------------------------
Rerclolation 2d
Version 1.6 Cluster Analysis - Electric, Thermal properties - Mechanical properties calculation in progress...1/7/2024
Lefteris Lamprou
This program is free software: you can redistribute it and/or modify it under the terms of the GNU General Public License
-------------------------------------------------------------------------------------------------------------------------
Start at Thu Jul 18 11:36:51 2024

Case;Mean Percolation;Electric Conductivity; Thermal Conductivity; Young Modulus; Poisson Ratio ;Total Conductive Paths;Mean Conductive Length;Process Time; Preperation Time; Grid(X); Grid(Y);  ppms;% Area_0;% Area_1;Size X_0;Size X_1;Size Y_0;Size Y_1;Hoop0;Hoop1;
ellipse_61iter300ppmC_30width_100_Area0.61;0.856667;0.02331355;0.02331355;2060456.85255456;0.00000000;1.67666667;207.53838889;0.00047667;0.00035667;100;100;30;0.39000000;0.61000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_62iter300ppmC_30width_100_Area0.62;0.95666667;0.03332792;0.03332792;2420888.29055529;0.00000000;2.38333333;224.52144444;0.00047333;0.00052000;100;100;30;0.38000000;0.62000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_63iter300ppmC_30width_100_Area0.63;0.99000000;0.04189015;0.04189015;2679931.66892005;0.00000000;3.06666667;231.56930159;0.00048000;0.00057667;100;100;30;0.37000000;0.63000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_64iter300ppmC_30width_100_Area0.64;0.99666667;0.05415156;0.05415156;3014681.65231735;0.00000000;4.02000000;230.70861905;0.00046333;0.00072333;100;100;30;0.36000000;0.64000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_65iter300ppmC_30width_100_Area0.65;1.00000000;0.06229971;0.06229971;3262639.62450072;0.00000000;4.66666667;225.64612302;0.00058000;0.00077667;100;100;30;0.35000000;0.65000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_66iter300ppmC_30width_100_Area0.66;1.00000000;0.07825039;0.07825039;3706476.01846423;0.00000000;5.87666667;218.35252910;0.00048667;0.00092333;100;100;30;0.34000000;0.66000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_67iter300ppmC_30width_100_Area0.67;1.00000000;0.08980054;0.08980054;3991826.93605939;0.00000000;6.92666667;215.88034247;0.00052667;0.00102667;100;100;30;0.33000000;0.67000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_68iter300ppmC_30width_100_Area0.68;1.00000000;0.10208982;0.10208982;4311896.72700706;0.00000000;8.01000000;211.11086015;0.00054333;0.00107000;100;100;30;0.32000000;0.68000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_69iter300ppmC_30width_100_Area0.69;1.00000000;0.11585304;0.11585304;4658761.92343102;0.00000000;9.32000000;207.49668101;0.00058000;0.00121333;100;100;30;0.31000000;0.69000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_70iter300ppmC_30width_100_Area0.7;1.00000000;0.12878606;0.12878606;5016376.19901743;0.00000000;10.52000000;203.15899813;0.00050333;0.00129333;100;100;30;0.30000000;0.70000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
