-------------------------------------------------------------------------------------------------------------------------
Rerclolation 2d
Version 1.6 Cluster Analysis - Electric, Thermal properties - Mechanical properties calculation in progress...1/7/2024
Lefteris Lamprou
This program is free software: you can redistribute it and/or modify it under the terms of the GNU General Public License
-------------------------------------------------------------------------------------------------------------------------
Start at Tue Jul 16 14:27:08 2024

Case,Mean Percolation,Electric Conductivity, Thermal Conductivity, Young Modulus, Poisson Ratio ,Total Conductive Paths,Mean Conductive Length,Process Time, Preperation Time, Grid(X), Grid(Y),  ppms,% Area_0,% Area_1,Size X_0,Size X_1,Size Y_0,Size Y_1,Hoop0,Hoop1,
ellipse_12iter300ppmC_101width_1000_Area0.77,0.96,0.0447525,0.0447525,8.84629e+07,0,87.8067,2052.63,0.02659,0.0815433,1000,1000,101,0.23,0.77,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_13iter300ppmC_101width_1000_Area0.78,0.973333,0.0506235,0.0506235,9.46993e+07,0,99.0267,2061.24,0.02782,0.0902667,1000,1000,101,0.22,0.78,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_14iter300ppmC_101width_1000_Area0.79,0.986667,0.0593127,0.0593127,1.0577e+08,0,113.95,2045.51,0.02771,0.0959233,1000,1000,101,0.21,0.79,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_15iter300ppmC_101width_1000_Area0.8,0.993333,0.0633223,0.0633223,1.09724e+08,0,121.493,2058.86,0.0281833,0.100723,1000,1000,101,0.2,0.8,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_16iter300ppmC_101width_1000_Area0.81,0.99,0.0722866,0.0722866,1.20579e+08,0,137.213,2014.3,0.0288867,0.108567,1000,1000,101,0.19,0.81,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_17iter300ppmC_101width_1000_Area0.82,0.996667,0.0835057,0.0835057,1.3395e+08,0,156.053,1985.76,0.0295667,0.116643,1000,1000,101,0.18,0.82,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_18iter300ppmC_101width_1000_Area0.83,0.996667,0.0902644,0.0902644,1.42577e+08,0,167.163,1968.79,0.03116,0.123807,1000,1000,101,0.17,0.83,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_19iter300ppmC_101width_1000_Area0.84,1,0.103955,0.103955,1.57534e+08,0,190.933,1945.67,0.0330467,0.13181,1000,1000,101,0.16,0.84,1e-08,1e-08,1e-08,1e-08,0,0
small-grid,1,0.0356459,0.0356459,4.42288e+07,0,154.68,4712.16,0.1248,0.33076,2000,2000,50,0.2,0.8,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_1iter300ppmC_101width_1000_Area0.66,0.453333,0.00756264,0.00756264,3.60147e+07,0,15.3533,1035.46,0.0216267,0.0245233,1000,1000,101,0.34,0.66,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_20iter300ppmC_101width_1000_Area0.85,1,0.111374,0.111374,1.6632e+08,0,203.037,1932.91,0.0351867,0.139273,1000,1000,101,0.15,0.85,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_21iter300ppmC_101width_1000_Area0.86,1,0.125581,0.125581,1.87394e+08,0,223.973,1878.58,0.0361233,0.144377,1000,1000,101,0.14,0.86,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_22iter300ppmC_101width_1000_Area0.87,1,0.139829,0.139829,2.0792e+08,0,245.093,1846.97,0.0372567,0.152913,1000,1000,101,0.13,0.87,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_23iter300ppmC_101width_1000_Area0.88,1,0.152587,0.152587,2.26494e+08,0,264.257,1816.93,0.0384067,0.158637,1000,1000,101,0.12,0.88,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_24iter300ppmC_101width_1000_Area0.89,1,0.17597,0.17597,2.6309e+08,0,297.623,1765.44,0.0400433,0.17056,1000,1000,101,0.11,0.89,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_25iter300ppmC_101width_1000_Area0.9,1,0.192474,0.192474,2.86766e+08,0,321.523,1744.9,0.04186,0.183853,1000,1000,101,0.1,0.9,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_26iter300ppmC_101width_1000_Area0.91,1,0.219786,0.219786,3.41413e+08,0,355.887,1685.59,0.0430667,0.1934,1000,1000,101,0.09,0.91,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_27iter300ppmC_101width_1000_Area0.92,1,0.241494,0.241494,3.84562e+08,0,383.52,1649.42,0.0432733,0.198017,1000,1000,101,0.08,0.92,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_28iter300ppmC_101width_1000_Area0.93,1,0.270718,0.270718,4.52565e+08,0,417.96,1601.78,0.0447267,0.20516,1000,1000,101,0.07,0.93,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_29iter300ppmC_101width_1000_Area0.94,1,0.298588,0.298588,5.20674e+08,0,450.71,1560.94,0.0453367,0.212463,1000,1000,101,0.06,0.94,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_2iter300ppmC_101width_1000_Area0.67,0.553333,0.00974074,0.00974074,4.11341e+07,0,19.3633,1251.14,0.02174,0.02828,1000,1000,101,0.33,0.67,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_30iter300ppmC_101width_1000_Area0.95,1,0.344793,0.344793,6.68688e+08,0,499.273,1490.51,0.0455567,0.223057,1000,1000,101,0.05,0.95,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_31iter300ppmC_101width_1000_Area0.96,1,0.38773,0.38773,8.32694e+08,0,541.627,1434.89,0.0475133,0.22986,1000,1000,101,0.04,0.96,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_32iter300ppmC_101width_1000_Area0.97,1,0.440585,0.440585,1.07635e+09,0,590.957,1372.88,0.0501333,0.24095,1000,1000,101,0.03,0.97,1e-08,1e-08,1e-08,1e-08,0,0
