-------------------------------------------------------------------------------------------------------------------------
Rerclolation 2d
Version 1.6 Cluster Analysis - Electric, Thermal properties - Mechanical properties calculation in progress...1/7/2024
Lefteris Lamprou
This program is free software: you can redistribute it and/or modify it under the terms of the GNU General Public License
-------------------------------------------------------------------------------------------------------------------------
Start at Thu Jul 18 12:52:36 2024

Case;Mean Percolation;Electric Conductivity; Thermal Conductivity; Young Modulus; Poisson Ratio ;Total Conductive Paths;Mean Conductive Length;Process Time; Preperation Time; Grid(X); Grid(Y);  ppms;% Area_0;% Area_1;Size X_0;Size X_1;Size Y_0;Size Y_1;Hoop0;Hoop1;
ellipse_12iter300ppmC_101width_500_Area0.71;1;0.163531;0.163531;3.94826e+08;0;39.49;821.897;0.01343;0.0200233;500;500;101;0.29;0.71;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_13iter300ppmC_101width_500_Area0.72;1;0.182296;0.182296;4.45049e+08;0;44.2967;804.112;0.0131867;0.02092;500;500;101;0.28;0.72;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_14iter300ppmC_101width_500_Area0.73;1;0.204453;0.204453;5.08114e+08;0;49.83;785.132;0.0132233;0.02228;500;500;101;0.27;0.73;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_15iter300ppmC_101width_500_Area0.74;1;0.226163;0.226163;5.74115e+08;0;55.4267;768.344;0.0131867;0.02346;500;500;101;0.26;0.74;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_16iter300ppmC_101width_500_Area0.75;1;0.249042;0.249042;6.48585e+08;0;61.5833;752.152;0.0132467;0.02495;500;500;101;0.25;0.75;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_17iter300ppmC_101width_500_Area0.76;1;0.27173;0.27173;7.2756e+08;0;67.84;737.502;0.01329;0.0263367;500;500;101;0.24;0.76;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_18iter300ppmC_101width_500_Area0.77;1;0.291915;0.291915;8.02226e+08;0;73.7867;725.447;0.01319;0.0273233;500;500;101;0.23;0.77;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_19iter300ppmC_101width_500_Area0.78;1;0.315249;0.315249;8.91631e+08;0;80.71;713.151;0.0130467;0.0284833;500;500;101;0.22;0.78;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_1iter300ppmC_101width_500_Area0.6;0.966667;0.00522954;0.00522954;4.05283e+07;0;1.8;1409.32;0.0133133;0.00492333;500;500;101;0.4;0.6;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_20iter300ppmC_101width_500_Area0.79;1;0.339263;0.339263;9.90985e+08;0;88.2833;701.015;0.0131267;0.0301967;500;500;101;0.21;0.79;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_21iter300ppmC_101width_500_Area0.8;1;0.363131;0.363131;1.09827e+09;0;95.3533;689.435;0.0130033;0.03123;500;500;101;0.2;0.8;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_22iter300ppmC_101width_500_Area0.81;1;0.385616;0.385616;1.20625e+09;0;103.05;679.14;0.0129933;0.0325;500;500;101;0.19;0.81;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_23iter300ppmC_101width_500_Area0.82;1;0.405313;0.405313;1.30478e+09;0;110.41;670.895;0.01305;0.0340533;500;500;101;0.18;0.82;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_24iter300ppmC_101width_500_Area0.83;1;0.431949;0.431949;1.44317e+09;0;119.263;660.719;0.0129467;0.0354733;500;500;101;0.17;0.83;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_25iter300ppmC_101width_500_Area0.84;1;0.455054;0.455054;1.57522e+09;0;128.083;651.901;0.0129467;0.0368833;500;500;101;0.16;0.84;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_2iter300ppmC_101width_500_Area0.61;1;0.0102926;0.0102926;5.3619e+07;0;3.34;1360.57;0.0132;0.00676667;500;500;101;0.39;0.61;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_3iter300ppmC_101width_500_Area0.62;1;0.0178501;0.0178501;7.08533e+07;0;5.43;1228.52;0.0132067;0.00815667;500;500;101;0.38;0.62;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_4iter300ppmC_101width_500_Area0.63;1;0.0278018;0.0278018;9.14445e+07;0;8.02667;1142.32;0.01339;0.00987333;500;500;101;0.37;0.63;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_5iter300ppmC_101width_500_Area0.64;1;0.0393238;0.0393238;1.15192e+08;0;10.8133;1071.66;0.01359;0.0111933;500;500;101;0.36;0.64;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_6iter300ppmC_101width_500_Area0.65;1;0.0529843;0.0529843;1.42548e+08;0;14.0233;1016.51;0.0134467;0.0124367;500;500;101;0.35;0.65;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_7iter300ppmC_101width_500_Area0.66;1;0.0688114;0.0688114;1.7559e+08;0;17.62;968.053;0.0133567;0.0135667;500;500;101;0.34;0.66;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_8iter300ppmC_101width_500_Area0.67;1;0.0838592;0.0838592;2.06584e+08;0;21.1967;934.961;0.0133733;0.0149267;500;500;101;0.33;0.67;1e-08;1e-08;1e-08;1e-08;0;0
ellipse_9iter300ppmC_101width_500_Area0.68;1;0.10325;0.10325;2.48882e+08;0;25.5267;899.243;0.0135167;0.0163333;500;500;101;0.32;0.68;1e-08;1e-08;1e-08;1e-08;0;0
