-------------------------------------------------------------------------------------------------------------------------
Rerclolation 2d
Version 1.6 Cluster Analysis - Electric, Thermal properties - Mechanical properties calculation in progress...1/7/2024
Lefteris Lamprou
This program is free software: you can redistribute it and/or modify it under the terms of the GNU General Public License
-------------------------------------------------------------------------------------------------------------------------
Start at Wed Jul 17 11:48:54 2024

Case,Mean Percolation,Electric Conductivity, Thermal Conductivity, Young Modulus, Poisson Ratio ,Total Conductive Paths,Mean Conductive Length,Process Time, Preperation Time, Grid(X), Grid(Y),  ppms,% Area_0,% Area_1,Size X_0,Size X_1,Size Y_0,Size Y_1,Hoop0,Hoop1,
ellipse_12iter300ppmC_101width_2000_Area0.77,1,0.206151,0.206151,1.62097e+08,0,414.003,3836.6,0.185493,0.61164,2000,2000,101,0.23,0.77,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_13iter300ppmC_101width_2000_Area0.78,1,0.218688,0.218688,1.7577e+08,0,448.297,3773.12,0.185057,0.6413,2000,2000,101,0.22,0.78,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_14iter300ppmC_101width_2000_Area0.79,1,0.232062,0.232062,1.91042e+08,0,485.073,3710.17,0.182857,0.637617,2000,2000,101,0.21,0.79,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_15iter300ppmC_101width_2000_Area0.8,1,0.245239,0.245239,2.07288e+08,0,522.253,3649.7,0.184057,0.66473,2000,2000,101,0.2,0.8,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_16iter300ppmC_101width_2000_Area0.81,1,0.258475,0.258475,2.24802e+08,0,560.217,3591.01,0.18294,0.695347,2000,2000,101,0.19,0.81,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_17iter300ppmC_101width_2000_Area0.82,1,0.272089,0.272089,2.44025e+08,0,599.593,3533.3,0.183843,0.723937,2000,2000,101,0.18,0.82,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_18iter300ppmC_101width_2000_Area0.83,1,0.286413,0.286413,2.66231e+08,0,640.7,3473.03,0.185393,0.78987,2000,2000,101,0.17,0.83,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_19iter300ppmC_101width_2000_Area0.84,1,0.301315,0.301315,2.90869e+08,0,683.363,3413.9,0.18623,0.821647,2000,2000,101,0.16,0.84,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_1iter300ppmC_101width_2000_Area0.66,1,0.0647624,0.0647624,5.27799e+07,0,103.51,4886.47,0.187763,0.320223,2000,2000,101,0.34,0.66,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_20iter300ppmC_101width_2000_Area0.85,1,0.316266,0.316266,3.17698e+08,0,726.81,3356.51,0.18616,0.854007,2000,2000,101,0.15,0.85,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_21iter300ppmC_101width_2000_Area0.86,1,0.332665,0.332665,3.49487e+08,0,773.163,3296.44,0.187813,0.891437,2000,2000,101,0.14,0.86,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_22iter300ppmC_101width_2000_Area0.87,1,0.348983,0.348983,3.84656e+08,0,819.463,3237.39,0.18696,0.910617,2000,2000,101,0.13,0.87,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_23iter300ppmC_101width_2000_Area0.88,1,0.366982,0.366982,4.26626e+08,0,869.207,3175.99,0.184897,0.91454,2000,2000,101,0.12,0.88,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_24iter300ppmC_101width_2000_Area0.89,1,0.385465,0.385465,4.74653e+08,0,919.703,3114.59,0.18518,0.93727,2000,2000,101,0.11,0.89,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_25iter300ppmC_101width_2000_Area0.9,1,0.405409,0.405409,5.31874e+08,0,972.96,3051.47,0.18702,0.978987,2000,2000,101,0.1,0.9,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_2iter300ppmC_101width_2000_Area0.67,1,0.0780409,0.0780409,6.09345e+07,0,126.117,4728.33,0.186863,0.3529,2000,2000,101,0.33,0.67,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_3iter300ppmC_101width_2000_Area0.68,1,0.0910643,0.0910643,6.91695e+07,0,149.63,4596.06,0.18625,0.38023,2000,2000,101,0.32,0.68,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_4iter300ppmC_101width_2000_Area0.69,1,0.104176,0.104176,7.76499e+07,0,174.563,4481.98,0.187643,0.412227,2000,2000,101,0.31,0.69,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_5iter300ppmC_101width_2000_Area0.7,1,0.117139,0.117139,8.6509e+07,0,200.597,4377.88,0.18739,0.442167,2000,2000,101,0.3,0.7,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_6iter300ppmC_101width_2000_Area0.71,1,0.130258,0.130258,9.58405e+07,0,228.083,4283.04,0.18703,0.470643,2000,2000,101,0.29,0.71,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_7iter300ppmC_101width_2000_Area0.72,1,0.142957,0.142957,1.05394e+08,0,256.257,4197.21,0.187357,0.5082,2000,2000,101,0.28,0.72,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_8iter300ppmC_101width_2000_Area0.73,1,0.155481,0.155481,1.15377e+08,0,285.337,4117.52,0.187587,0.531067,2000,2000,101,0.27,0.73,1e-08,1e-08,1e-08,1e-08,0,0
ellipse_9iter300ppmC_101width_2000_Area0.74,1,0.168194,0.168194,1.26073e+08,0,315.977,4041.56,0.189853,0.563757,2000,2000,101,0.26,0.74,1e-08,1e-08,1e-08,1e-08,0,0
