-------------------------------------------------------------------------------------------------------------------------
Rerclolation 2d
Version 1.6 Cluster Analysis - Electric, Thermal properties - Mechanical properties calculation in progress...1/7/2024
Lefteris Lamprou
This program is free software: you can redistribute it and/or modify it under the terms of the GNU General Public License
-------------------------------------------------------------------------------------------------------------------------
Start at Thu Jul 18 12:11:53 2024

Case,Mean Percolation,Electric Conductivity, Thermal Conductivity, Young Modulus, Poisson Ratio ,Total Conductive Paths,Mean Conductive Length,Process Time, Preperation Time, Grid(X), Grid(Y),  ppms,% Area_0,% Area_1,Size X_0,Size X_1,Size Y_0,Size Y_1,Hoop0,Hoop1,
ellipse_61iter300ppmC_30width_100_Area0.61,0.846667,2.077598e-02,2.077598e-02,1.955141e+06,0.000000e+00,1.500000e+00,2.066431e+02,6.933333e-04,3.633333e-04,100,100,30,0.39000000,0.61000000,0.00000001,0.00000001,0.00000001,0.00000001,0.00000000,0.00000000
ellipse_62iter300ppmC_30width_100_Area0.62,0.95333333,3.08817292e-02,3.08817292e-02,2.31115345e+06,0.00000000e+00,2.26333333e+00,2.32543944e+02,6.46666667e-04,4.86666667e-04,100,100,30,0.38000000,0.62000000,0.00000001,0.00000001,0.00000001,0.00000001,0.00000000,0.00000000
ellipse_63iter300ppmC_30width_100_Area0.63,0.99666667,3.93804227e-02,3.93804227e-02,2.58176430e+06,0.00000000e+00,2.91333333e+00,2.39837222e+02,5.83333333e-04,5.70000000e-04,100,100,30,0.37000000,0.63000000,0.00000001,0.00000001,0.00000001,0.00000001,0.00000000,0.00000000
ellipse_64iter300ppmC_30width_100_Area0.64,1.00000000,5.21587165e-02,5.21587165e-02,2.95607538e+06,0.00000000e+00,3.87333333e+00,2.32174667e+02,5.46666667e-04,6.66666667e-04,100,100,30,0.36000000,0.64000000,0.00000001,0.00000001,0.00000001,0.00000001,0.00000000,0.00000000
ellipse_65iter300ppmC_30width_100_Area0.65,1.00000000,6.20200177e-02,6.20200177e-02,3.21787390e+06,0.00000000e+00,4.65000000e+00,2.28919488e+02,5.83333333e-04,7.70000000e-04,100,100,30,0.35000000,0.65000000,0.00000001,0.00000001,0.00000001,0.00000001,0.00000000,0.00000000
ellipse_66iter300ppmC_30width_100_Area0.66,1.00000000,7.47098807e-02,7.47098807e-02,3.57249325e+06,0.00000000e+00,5.68000000e+00,2.21934251e+02,5.96666667e-04,8.26666667e-04,100,100,30,0.34000000,0.66000000,0.00000001,0.00000001,0.00000001,0.00000001,0.00000000,0.00000000
ellipse_67iter300ppmC_30width_100_Area0.67,1.00000000,8.76026667e-02,8.76026667e-02,3.90037832e+06,0.00000000e+00,6.77000000e+00,2.18206382e+02,6.43333333e-04,9.66666667e-04,100,100,30,0.33000000,0.67000000,0.00000001,0.00000001,0.00000001,0.00000001,0.00000000,0.00000000
ellipse_68iter300ppmC_30width_100_Area0.68,1.00000000,9.84668011e-02,9.84668011e-02,4.17957723e+06,0.00000000e+00,7.75666667e+00,2.14504704e+02,6.03333333e-04,1.04000000e-03,100,100,30,0.32000000,0.68000000,0.00000001,0.00000001,0.00000001,0.00000001,0.00000000,0.00000000
ellipse_69iter300ppmC_30width_100_Area0.69,1.00000000,1.12421070e-01,1.12421070e-01,4.55101981e+06,0.00000000e+00,9.00666667e+00,2.09237378e+02,5.80000000e-04,1.11333333e-03,100,100,30,0.31000000,0.69000000,0.00000001,0.00000001,0.00000001,0.00000001,0.00000000,0.00000000
ellipse_70iter300ppmC_30width_100_Area0.7,1.00000000,1.25358816e-01,1.25358816e-01,4.88911415e+06,0.00000000e+00,1.03333333e+01,2.05335276e+02,5.80000000e-04,1.22000000e-03,100,100,30,0.30000000,0.70000000,0.00000001,0.00000001,0.00000001,0.00000001,0.00000000,0.00000000
ellipse_71iter300ppmC_30width_100_Area0.71,1.00000000,1.38093875e-01,1.38093875e-01,5.22625328e+06,0.00000000e+00,1.15733333e+01,2.01869631e+02,5.66666667e-04,1.30666667e-03,100,100,30,0.29000000,0.71000000,0.00000001,0.00000001,0.00000001,0.00000001,0.00000000,0.00000000
ellipse_72iter300ppmC_30width_100_Area0.72,1.00000000,1.52068682e-01,1.52068682e-01,5.61940202e+06,0.00000000e+00,1.30633333e+01,1.97595910e+02,6.00000000e-04,1.41666667e-03,100,100,30,0.28000000,0.72000000,0.00000001,0.00000001,0.00000001,0.00000001,0.00000000,0.00000000
ellipse_73iter300ppmC_30width_100_Area0.73,1.00000000,1.65007650e-01,1.65007650e-01,5.96421168e+06,0.00000000e+00,1.44800000e+01,1.94745652e+02,5.66666667e-04,1.47333333e-03,100,100,30,0.27000000,0.73000000,0.00000001,0.00000001,0.00000001,0.00000001,0.00000000,0.00000000
ellipse_74iter300ppmC_30width_100_Area0.74,1.00000000,1.76605287e-01,1.76605287e-01,6.29041797e+06,0.00000000e+00,1.58866667e+01,1.92103827e+02,5.53333333e-04,1.58333333e-03,100,100,30,0.26000000,0.74000000,0.00000001,0.00000001,0.00000001,0.00000001,0.00000000,0.00000000
ellipse_75iter300ppmC_30width_100_Area0.75,1.00000000,1.89617612e-01,1.89617612e-01,6.68826182e+06,0.00000000e+00,1.74400000e+01,1.88668789e+02,5.93333333e-04,1.66666667e-03,100,100,30,0.25000000,0.75000000,0.00000001,0.00000001,0.00000001,0.00000001,0.00000000,0.00000000
ellipse_76iter300ppmC_30width_100_Area0.76,1.00000000,2.00086736e-01,2.00086736e-01,6.98136597e+06,0.00000000e+00,1.88266667e+01,1.86609345e+02,5.83333333e-04,1.70333333e-03,100,100,30,0.24000000,0.76000000,0.00000001,0.00000001,0.00000001,0.00000001,0.00000000,0.00000000
ellipse_77iter300ppmC_30width_100_Area0.77,1.00000000,2.15093268e-01,2.15093268e-01,7.45983164e+06,0.00000000e+00,2.06566667e+01,1.83062279e+02,5.60000000e-04,1.77000000e-03,100,100,30,0.23000000,0.77000000,0.00000001,0.00000001,0.00000001,0.00000001,0.00000000,0.00000000
ellipse_78iter300ppmC_30width_100_Area0.78,1.00000000,2.28502401e-01,2.28502401e-01,7.91036813e+06,0.00000000e+00,2.23466667e+01,1.79984155e+02,5.63333333e-04,1.92000000e-03,100,100,30,0.22000000,0.78000000,0.00000001,0.00000001,0.00000001,0.00000001,0.00000000,0.00000000
ellipse_79iter300ppmC_30width_100_Area0.79,1.00000000,2.40381469e-01,2.40381469e-01,8.28599552e+06,0.00000000e+00,2.39466667e+01,1.77863379e+02,6.23333333e-04,2.00666667e-03,100,100,30,0.21000000,0.79000000,0.00000001,0.00000001,0.00000001,0.00000001,0.00000000,0.00000000
ellipse_80iter300ppmC_30width_100_Area0.8,1.00000000,2.55351862e-01,2.55351862e-01,8.83654893e+06,0.00000000e+00,2.58500000e+01,1.74466332e+02,5.56666667e-04,2.06000000e-03,100,100,30,0.20000000,0.80000000,0.00000001,0.00000001,0.00000001,0.00000001,0.00000000,0.00000000
