-------------------------------------------------------------------------------------------------------------------------
Rerclolation 2d
Version 1.6 Cluster Analysis - Electric, Thermal properties - Mechanical properties calculation in progress...1/7/2024
Lefteris Lamprou
This program is free software: you can redistribute it and/or modify it under the terms of the GNU General Public License
-------------------------------------------------------------------------------------------------------------------------
Start at Thu Jul 18 12:09:22 2024

Case;Mean Percolation;Electric Conductivity; Thermal Conductivity; Young Modulus; Poisson Ratio ;Total Conductive Paths;Mean Conductive Length;Process Time; Preperation Time; Grid(X); Grid(Y);  ppms;% Area_0;% Area_1;Size X_0;Size X_1;Size Y_0;Size Y_1;Hoop0;Hoop1;
ellipse_61iter300ppmC_30width_100_Area0.61;0.886667;2.155331e-02;2.155331e-02;1.972933e+06;0.000000e+00;1.580000e+00;2.222856e+02;0.00056667;0.00041667;100;100;30;0.39000000;0.61000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_62iter300ppmC_30width_100_Area0.62;0.96333333;3.20529548e-02;3.20529548e-02;2.35989712e+06;0.00000000e+00;2.34333333e+00;2.32380444e+02;0.00064000;0.00058000;100;100;30;0.38000000;0.62000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_63iter300ppmC_30width_100_Area0.63;0.99000000;4.08036115e-02;4.08036115e-02;2.62455619e+06;0.00000000e+00;3.01333333e+00;2.34930151e+02;0.00063333;0.00061333;100;100;30;0.37000000;0.63000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_64iter300ppmC_30width_100_Area0.64;0.99000000;5.12505809e-02;5.12505809e-02;2.91578395e+06;0.00000000e+00;3.83666667e+00;2.33729810e+02;0.00060667;0.00069333;100;100;30;0.36000000;0.64000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_65iter300ppmC_30width_100_Area0.65;1.00000000;6.52798553e-02;6.52798553e-02;3.31091415e+06;0.00000000e+00;4.90000000e+00;2.27933874e+02;0.00061667;0.00078333;100;100;30;0.35000000;0.65000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_66iter300ppmC_30width_100_Area0.66;1.00000000;7.58177059e-02;7.58177059e-02;3.60543136e+06;0.00000000e+00;5.77333333e+00;2.21590489e+02;0.00063333;0.00087000;100;100;30;0.34000000;0.66000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_67iter300ppmC_30width_100_Area0.67;1.00000000;8.82647491e-02;8.82647491e-02;3.91876299e+06;0.00000000e+00;6.82666667e+00;2.17925827e+02;0.00059667;0.00100333;100;100;30;0.33000000;0.67000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_68iter300ppmC_30width_100_Area0.68;1.00000000;1.00698058e-01;1.00698058e-01;4.25444606e+06;0.00000000e+00;7.92666667e+00;2.12496176e+02;0.00059000;0.00109000;100;100;30;0.32000000;0.68000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_69iter300ppmC_30width_100_Area0.69;1.00000000;1.12008491e-01;1.12008491e-01;4.54270191e+06;0.00000000e+00;9.06000000e+00;2.09459758e+02;0.00055333;0.00118000;100;100;30;0.31000000;0.69000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_70iter300ppmC_30width_100_Area0.7;1.00000000;1.24687448e-01;1.24687448e-01;4.88068728e+06;0.00000000e+00;1.02466667e+01;2.05472185e+02;0.00058667;0.00128667;100;100;30;0.30000000;0.70000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
