Rerclolation 2d
Version 1.6 Cluster Analysis - Electric, Thermal properties - Mechanical properties calculation in progress...Report starting: Thu Jul 18 12:40:02 2024

---------------------------------------------------------------------------------------------------
Inputs
|#  ;%Weights;%Spec. Weights;X Dimension;Y Dimension;Type;Size type;      Area;hoop Dist
   0;      0.3;              1;       1e-08;       1e-08;    4;         3;        0.3;        0
   1;      0.7;              1;       1e-08;       1e-08;    2;         0;        0.7;        0
Pixels Per minimum Size:30
Factor [pixelsPerMinimumCircle / minimumSize]:3e+09
Maximum Dimension:1e-08
Minimum Dimension:1e-08
Grid size =[100x100]
Total iterations: 300
---------------------------------------------------------------------------------------------------
Realiazation No;Percolate Y[1]/N[0]; Process Time; Setup Time   ;% Area Comp[0]  ;% Area Comp[1];Electric Conductivity; Thermal Conductivity; Young Modulus; Poisson Ratio ;Total Conductive Paths;Mean Real Path Length;Current Electric Conductivity
     65;                  1;0.00100000;     0.00000000            ;1.00000000            ;0.00000000;   5.60215564;   5.60215564;95384.99343529;   0.03052320;   8.00000000; 155.12500000;   0.01428022
     66;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   5.55890915;   5.55890915;82952.28690992;   0.02654473;   7.00000000; 153.57142857;   0.01259240
     67;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   5.08609373;   5.08609373;106495.10737963;   0.03407843;   9.00000000; 162.55555556;   0.01769531
     68;                  1;0.00000000;     0.00100000            ;1.00000000            ;0.00000000;   5.01303600;   5.01303600;118225.23102592;   0.03783207;  10.00000000; 161.20000000;   0.01994799
     69;                  1;0.00100000;     0.00000000            ;1.00000000            ;0.00000000;   7.60958697;   7.60958697;82412.52288437;   0.02637201;   7.00000000; 167.28571429;   0.00919892
     70;                  1;0.00000000;     0.00100000            ;1.00000000            ;0.00000000;   6.41890930;   6.41890930;93202.59214830;   0.02982483;   8.00000000; 177.00000000;   0.01246318
     71;                  1;0.00000000;     0.00100000            ;1.00000000            ;0.00000000;   7.11962643;   7.11962643;93014.03545732;   0.02976449;   8.00000000; 185.62500000;   0.01123654
     72;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   6.12191211;   6.12191211;82362.00802997;   0.02635584;   7.00000000; 154.28571429;   0.01143434
     73;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   4.25682033;   4.25682033;117317.50084486;   0.03754160;  10.00000000; 154.00000000;   0.02349171
     74;                  1;0.00000000;     0.00100000            ;1.00000000            ;0.00000000;   6.72294811;   6.72294811;93506.59447731;   0.02992211;   8.00000000; 173.50000000;   0.01189954
     75;                  1;0.00100000;     0.00000000            ;1.00000000            ;0.00000000;   7.76673963;   7.76673963;70000.56644294;   0.02240018;   6.00000000; 168.00000000;   0.00772525
     76;                  1;0.00100000;     0.00000000            ;1.00000000            ;0.00000000;   6.52903104;   6.52903104;97866.16490791;   0.03131717;   8.00000000; 162.12500000;   0.01225297
     77;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   9.06818898;   9.06818898;69595.60146883;   0.02227059;   6.00000000; 184.00000000;   0.00661654
     78;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   5.08222259;   5.08222259;120435.42984480;   0.03853934;  10.00000000; 159.10000000;   0.01967643
     79;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   7.44181227;   7.44181227;82709.36742949;   0.02646700;   7.00000000; 177.14285714;   0.00940631
     80;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   5.17021358;   5.17021358;134966.34503762;   0.04318923;  11.00000000; 165.09090909;   0.02127572
     81;                  1;0.00100000;     0.00000000            ;1.00000000            ;0.00000000;   7.27076164;   7.27076164;83847.69476410;   0.02683126;   7.00000000; 176.42857143;   0.00962760
     82;                  1;0.00100000;     0.00000000            ;1.00000000            ;0.00000000;   5.20913220;   5.20913220;119042.84637833;   0.03809371;  10.00000000; 164.80000000;   0.01919706
     83;                  1;0.00100000;     0.00000000            ;1.00000000            ;0.00000000;   8.47781750;   8.47781750;71042.88989952;   0.02273372;   6.00000000; 159.16666667;   0.00707729
     84;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   6.35330596;   6.35330596;82643.23854528;   0.02644584;   7.00000000; 170.28571429;   0.01101789
     85;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   4.59999219;   4.59999219;117614.22897344;   0.03763655;  10.00000000; 161.70000000;   0.02173917
     86;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   5.55677371;   5.55677371;110627.63567226;   0.03540084;   9.00000000; 172.00000000;   0.01619645
     87;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   7.18065386;   7.18065386;81057.17982265;   0.02593830;   7.00000000; 162.57142857;   0.00974842
     88;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   5.44997868;   5.44997868;104799.64061341;   0.03353588;   9.00000000; 161.00000000;   0.01651383
     89;                  1;0.00000000;     0.00200000            ;1.00000000            ;0.00000000;   6.80158318;   6.80158318;81600.24987700;   0.02611208;   7.00000000; 164.28571429;   0.01029172
     90;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   5.02499150;   5.02499150;109386.63246711;   0.03500372;   9.00000000; 155.22222222;   0.01791048
     91;                  1;0.00100000;     0.00000000            ;1.00000000            ;0.00000000;   5.82148753;   5.82148753;93640.86725563;   0.02996508;   8.00000000; 159.37500000;   0.01374219
     92;                  1;0.00100000;     0.00000000            ;1.00000000            ;0.00000000;   7.13374088;   7.13374088;95726.42226181;   0.03063245;   8.00000000; 173.25000000;   0.01121431
     93;                  1;0.00100000;     0.00000000            ;1.00000000            ;0.00000000;  10.70437484;  10.70437484;59002.66704625;   0.01888085;   5.00000000; 179.40000000;   0.00467099
     94;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   6.80970403;   6.80970403;84032.97668225;   0.02689055;   7.00000000; 166.14285714;   0.01027945
     95;                  1;0.00100000;     0.00000000            ;1.00000000            ;0.00000000;   7.96633969;   7.96633969;69831.98706081;   0.02234624;   6.00000000; 184.83333333;   0.00753169
     96;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   6.21194624;   6.21194624;82007.13696053;   0.02624228;   7.00000000; 158.57142857;   0.01126861
     97;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   5.28913830;   5.28913830;120768.37977150;   0.03864588;  10.00000000; 162.40000000;   0.01890667
     98;                  1;0.00100000;     0.00000000            ;1.00000000            ;0.00000000;   4.98708406;   4.98708406;118377.35097394;   0.03788075;  10.00000000; 160.70000000;   0.02005180
     99;                  1;0.00100000;     0.00000000            ;1.00000000            ;0.00000000;   5.60161637;   5.60161637;92937.14099418;   0.02973988;   8.00000000; 157.00000000;   0.01428159
    100;                  1;0.00100000;     0.00000000            ;1.00000000            ;0.00000000;   5.47673925;   5.47673925;107238.64456747;   0.03431637;   9.00000000; 165.11111111;   0.01643314
    101;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   7.86172506;   7.86172506;83402.81289486;   0.02668890;   7.00000000; 173.14285714;   0.00890390
    102;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   5.85012413;   5.85012413;105146.45620478;   0.03364687;   9.00000000; 169.88888889;   0.01538429
    103;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   4.50636516;   4.50636516;127855.19793080;   0.04091366;  11.00000000; 159.90909091;   0.02440992
    104;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   5.25148699;   5.25148699;102968.14170347;   0.03294980;   9.00000000; 162.77777778;   0.01713800
    105;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   5.48499171;   5.48499171;118607.29215778;   0.03795433;  10.00000000; 171.90000000;   0.01823157
    106;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   5.29727561;   5.29727561;94409.69904405;   0.03021110;   8.00000000; 153.37500000;   0.01510210
    107;                  1;0.00000000;     0.00100000            ;1.00000000            ;0.00000000;   7.77995528;   7.77995528;83327.84958543;   0.02666491;   7.00000000; 174.42857143;   0.00899748
    108;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   6.49784496;   6.49784496;81761.38684176;   0.02616364;   7.00000000; 164.57142857;   0.01077280
    109;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   4.77037738;   4.77037738;121448.27413000;   0.03886345;  10.00000000; 157.30000000;   0.02096270
    110;                  1;0.00000000;     0.00100000            ;1.00000000            ;0.00000000;  12.92478213;  12.92478213;47607.37504580;   0.01523436;   4.00000000; 177.25000000;   0.00309483
    111;                  1;0.00100000;     0.00000000            ;1.00000000            ;0.00000000;   7.21575692;   7.21575692;97160.42532638;   0.03109134;   8.00000000; 176.37500000;   0.01108685
    112;                  1;0.00100000;     0.00000000            ;1.00000000            ;0.00000000;   4.68548043;   4.68548043;117916.90512513;   0.03773341;  10.00000000; 158.20000000;   0.02134253
    113;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   5.72058470;   5.72058470;108431.83318333;   0.03469819;   9.00000000; 169.00000000;   0.01573266
    114;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   5.42430392;   5.42430392;120590.69605166;   0.03858902;  10.00000000; 171.10000000;   0.01843555
    115;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   7.03279409;   7.03279409;71279.83875638;   0.02280955;   6.00000000; 161.83333333;   0.00853146
    116;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   5.19556255;   5.19556255;105365.93903523;   0.03371710;   9.00000000; 163.00000000;   0.01732247
    117;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   6.70628719;   6.70628719;93984.42807086;   0.03007502;   8.00000000; 180.37500000;   0.01192910
    118;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   6.42250610;   6.42250610;95347.59617023;   0.03051123;   8.00000000; 167.12500000;   0.01245620
    119;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   6.73909689;   6.73909689;96658.91921168;   0.03093085;   8.00000000; 170.25000000;   0.01187103
    120;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   4.65741000;   4.65741000;134098.87091551;   0.04291164;  11.00000000; 158.72727273;   0.02361828
    121;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   4.96595685;   4.96595685;107251.96095904;   0.03432063;   9.00000000; 156.88888889;   0.01812340
    122;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   6.15563985;   6.15563985;108715.18924197;   0.03478886;   9.00000000; 167.33333333;   0.01462074
    123;                  1;0.00100000;     0.00000000            ;1.00000000            ;0.00000000;   5.51191111;   5.51191111;82837.80650465;   0.02650810;   7.00000000; 154.71428571;   0.01269977
    124;                  1;0.00100000;     0.00000000            ;1.00000000            ;0.00000000;   5.10729965;   5.10729965;117589.58147163;   0.03762867;  10.00000000; 165.10000000;   0.01957982
    125;                  1;0.00100000;     0.00000000            ;1.00000000            ;0.00000000;   7.97370789;   7.97370789;58515.08735460;   0.01872483;   5.00000000; 167.40000000;   0.00627061
    126;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   6.22036722;   6.22036722;93829.08247349;   0.03002531;   8.00000000; 164.75000000;   0.01286098
    127;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   6.72405057;   6.72405057;94810.53259502;   0.03033937;   8.00000000; 172.87500000;   0.01189759
    128;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   8.38304608;   8.38304608;70740.54499509;   0.02263697;   6.00000000; 173.00000000;   0.00715730
    129;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   6.10299172;   6.10299172;97298.09045764;   0.03113539;   8.00000000; 167.00000000;   0.01310833
    130;                  1;0.00100000;     0.00100000            ;1.00000000            ;0.00000000;   6.04316157;   6.04316157;109706.20827586;   0.03510599;   9.00000000; 163.00000000;   0.01489287
