Electric,Thermal, Mechanical Properties Estimation With Percolation Theory (ETMPEWPT) (2D version) 
Version 2.0 Percolation, Cluster Analysis, Electric - Thermal - Mechanical properties
Report starting: ;Tue Nov  4 09:03:58 2025
------------------------------------------------------------------------------------------------------------------------------------------------------
Inputs
    |#; % Weights; % Spec.Weights; X Dimension; Y Dimension; Type; Size type;       Area;     hoop;
     0;     0,35;              1;       1e-08;       1e-08;    4;         3;       0,35;    5e-10
     1;     0,65;              1;       1e-08;       1e-08;    3;         0;       0,65;    5e-10
Pixels Per minimum Size (ppms):;101
Factor [ppms / minimumSize]:;1,01e+10
Maximum Dimension:;1e-08
Minimum Dimension:;1e-08
Grid size;2.000;x;2.000
Total iterations: ;40
------------------------------------------------------------------------------------------------------------------------------------------------------
Realization No;PercolateY[1]/N[0];Process Time;Setup Time               ;% Real Area Comp[0]              ;% Real Area Comp[1];Max;Cluster Radius;Correlation Length;Electric Conductivity;Thermal Conductivity;Young Modulus;Shear Modulus;Poisson Ratio;Total Conductive Paths;Mean Real Path Length;Current Electric Conductivity
      1;                  1;     0,307;          0,234            ;0,353322            ;0,646678;      518,683;      244.263;20,43585386466948606;20,43585386466948606;87.679.400,66926661133766174;33.775.576,17738421261310577;0,29797046553384710;78,00000000000000000;5.107,67948717948729609;0,00190841059337506
      2;                  1;0,28399999999999997;0,17299999999999999            ;0,35563699999999998            ;0,64436300000000002;508,49821467716611778;235.456,68722169019747525;19,96281167987726590;19,96281167987726590;87.339.033,51536822319030762;33.643.404,09787309169769287;0,29801124257948874;80,00000000000000000;5.123,47500000000036380;0,00200372575974959
      3;                  1;0,27200000000000002;0,16600000000000001            ;0,35600575000000001            ;0,64399424999999999;662,04791513725285768;331.552,29719245131127536;20,46767631419163536;20,46767631419163536;87.514.051,69000500440597534;33.705.184,71440152823925018;0,29822833536663662;78,00000000000000000;5.173,33333333333303017;0,00190544346125694
      4;                  1;0,28899999999999998;0,17499999999999999            ;0,35612350000000004            ;0,64387649999999996;561,90205256836327408;320.074,44065709924325347;20,68776674757601697;20,68776674757601697;87.666.892,98413172364234924;33.764.437,62780696898698807;0,29821343317640459;78,00000000000000000;5.166,43589743589745922;0,00188517206694481
      5;                  1;0,27200000000000002;0,23000000000000001            ;0,35565800000000003            ;0,64434199999999997;526,78837964702222507;306.413,16945152846165001;19,25521261477418378;19,25521261477418378;87.029.197,75399214029312134;33.531.172,10829819366335869;0,29773569311724746;83,00000000000000000;5.070,77108433734974824;0,00215526054322339
      6;                  1;0,26700000000000002;0,19700000000000001            ;0,35641224999999999            ;0,64358775000000001;571,46883654547752940;303.958,76804689876735210;19,86229006949141151;19,86229006949141151;87.358.790,71384775638580322;33.654.356,06677221506834030;0,29788236834071036;80,00000000000000000;5.094,62500000000000000;0,00201386647058590
      7;                  1;0,28999999999999998;0,16500000000000001            ;0,35592950000000001            ;0,64407049999999999;459,57488139021177176;286.744,14252305496484041;19,54610419800091137;19,54610419800091137;87.275.290,22622217237949371;33.627.644,55041667073965073;0,29767177263000977;81,00000000000000000;5.053,80246913580231194;0,00207202415323981
      8;                  1;0,26700000000000002;0,18300000000000000            ;0,35591899999999999            ;0,64408100000000001;650,75209664606927618;285.666,29056610062252730;19,43774254666816859;19,43774254666816859;87.120.623,50031216442584991;33.564.830,75362789630889893;0,29779625793131137;82,00000000000000000;5.081,19512195121933473;0,00210929843841500
      9;                  1;0,26600000000000001;0,20799999999999999            ;0,35570599999999997            ;0,64429400000000003;437,21640674070351906;283.346,03171685937559232;19,47744404743809099;19,47744404743809099;87.121.979,52597258985042572;33.564.297,90604892373085022;0,29783706141923427;82,00000000000000000;5.089,56097560975649685;0,00210499898755416
     10;                  1;0,25900000000000001;0,21400000000000000            ;0,35628550000000003            ;0,64371449999999997;599,60938169959479183;281.733,87675916572334245;19,33967528184413354;19,33967528184413354;87.127.659,04964867234230042;33.570.669,59845510125160217;0,29767532330749558;82,00000000000000000;5.057,23170731707341474;0,00211999422960790
