Component 1 maximum area=0.326731 [on 1000x1000]
Component type: Ellipse
---------------------------------------------------------------------------------------
--------------|------- Center-----|----- dimensions---------|----------------------
component| id|    X       |     Y      |  Width/a     | height/b |   hoop   |   Slope   
---------------------------------------------------------------------------------------
          1,    1,        788,        675,       50.5,       50.5,      2.525   ,  -0.346834
          1,    2,        290,        463,       50.5,       50.5,      2.525   ,    1.04649
          1,    3,        663,        759,       50.5,       50.5,      2.525   ,   0.412116
          1,    4,        927,        726,       50.5,       50.5,      2.525   ,  -0.711656
          1,    5,        248,        751,       50.5,       50.5,      2.525   ,    1.51448
          1,    6,        350,        674,       50.5,       50.5,      2.525   ,   0.833743
          1,    7,        176,        870,       50.5,       50.5,      2.525   ,  -0.719392
          1,    8,        878,        622,       50.5,       50.5,      2.525   ,  -0.282782
          1,    9,        146,        446,       50.5,       50.5,      2.525   ,   -1.18797
          1,   10,        209,        766,       50.5,       50.5,      2.525   ,   0.718821
          1,   11,        421,         72,       50.5,       50.5,      2.525   ,  -0.847915
          1,   12,        643,        151,       50.5,       50.5,      2.525   ,   0.606267
          1,   13,        114,        341,       50.5,       50.5,      2.525   ,   -1.42437
          1,   14,        413,        825,       50.5,       50.5,      2.525   ,   0.427472
          1,   15,        480,        245,       50.5,       50.5,      2.525   ,    1.10854
          1,   16,        370,        143,       50.5,       50.5,      2.525   ,  -0.933004
          1,   17,        796,        575,       50.5,       50.5,      2.525   ,   -1.14072
          1,   18,         86,        242,       50.5,       50.5,      2.525   ,   0.440878
          1,   19,        723,         88,       50.5,       50.5,      2.525   ,   -1.04487
          1,   20,        575,        947,       50.5,       50.5,      2.525   ,   -0.70871
          1,   21,        714,        907,       50.5,       50.5,      2.525   ,   0.483893
          1,   22,         70,        635,       50.5,       50.5,      2.525   ,    1.30998
          1,   23,        950,        376,       50.5,       50.5,      2.525   ,  -0.491155
          1,   24,        267,        496,       50.5,       50.5,      2.525   ,    0.35685
          1,   25,        632,        715,       50.5,       50.5,      2.525   ,    1.46017
          1,   26,         37,        576,       50.5,       50.5,      2.525   ,   0.925926
          1,   27,        594,        654,       50.5,       50.5,      2.525   ,  -0.394798
          1,   28,         80,         25,       50.5,       50.5,      2.525   ,   0.388798
          1,   29,        168,        776,       50.5,       50.5,      2.525   ,  -0.275134
          1,   30,        297,        794,       50.5,       50.5,      2.525   ,   0.775519
          1,   31,        668,        973,       50.5,       50.5,      2.525   ,    0.63936
          1,   32,        326,        630,       50.5,       50.5,      2.525   ,   0.997661
          1,   33,        210,        462,       50.5,       50.5,      2.525   ,   0.995173
          1,   34,        599,        235,       50.5,       50.5,      2.525   ,   -1.12072
          1,   35,        921,        975,       50.5,       50.5,      2.525   ,  -0.169136
          1,   36,        974,        621,       50.5,       50.5,      2.525   ,  -0.137057
          1,   37,        890,        580,       50.5,       50.5,      2.525   ,  -0.170786
          1,   38,        339,        349,       50.5,       50.5,      2.525   ,    1.16581
          1,   39,        967,        187,       50.5,       50.5,      2.525   ,   0.418202
          1,   40,        569,        197,       50.5,       50.5,      2.525   ,   0.619451
          1,   41,         44,        184,       50.5,       50.5,      2.525   ,   0.619846
          1,   42,        975,        238,       50.5,       50.5,      2.525   ,   0.414607
          1,   43,        125,        756,       50.5,       50.5,      2.525   ,   0.988647
          1,   44,        452,        326,       50.5,       50.5,      2.525   ,   -1.25067
          1,   45,        362,        468,       50.5,       50.5,      2.525   ,    1.41701
          1,   46,         94,        853,       50.5,       50.5,      2.525   , -0.0659438
          1,   47,        118,        959,       50.5,       50.5,      2.525   ,   -1.24328
          1,   48,        172,        529,       50.5,       50.5,      2.525   ,  -0.658374
------------------------------------------------------------------------------
Component[1] Total Ellipsoids = 48
