Component 1 maximum area=0.326731 [on 1000x1000]
Component type: Ellipse
---------------------------------------------------------------------------------------
--------------|------- Center-----|----- dimensions---------|----------------------
component| id|    X       |     Y      |  Width/a     | height/b |   hoop   |   Slope   
---------------------------------------------------------------------------------------
          1,    1,        357,        101,       50.5,       50.5,      2.525   ,     1.5543
          1,    2,        275,        416,       50.5,       50.5,      2.525   ,   0.476206
          1,    3,        767,        226,       50.5,       50.5,      2.525   ,    1.11884
          1,    4,         92,        815,       50.5,       50.5,      2.525   ,    1.53581
          1,    5,         45,        946,       50.5,       50.5,      2.525   ,  -0.693644
          1,    6,        106,        739,       50.5,       50.5,      2.525   ,  -0.838938
          1,    7,        752,        400,       50.5,       50.5,      2.525   ,     -1.546
          1,    8,        185,        820,       50.5,       50.5,      2.525   ,     1.3287
          1,    9,        757,        805,       50.5,       50.5,      2.525   ,   0.186984
          1,   10,        869,        217,       50.5,       50.5,      2.525   ,   0.330301
          1,   11,         23,        827,       50.5,       50.5,      2.525   ,  -0.744707
          1,   12,        804,        204,       50.5,       50.5,      2.525   ,   -1.27304
          1,   13,        953,        286,       50.5,       50.5,      2.525   ,   0.462775
          1,   14,        635,        959,       50.5,       50.5,      2.525   ,    -1.0265
          1,   15,        573,        201,       50.5,       50.5,      2.525   ,    1.49099
          1,   16,        488,        105,       50.5,       50.5,      2.525   ,  -0.153381
          1,   17,        394,        294,       50.5,       50.5,      2.525   ,   0.846188
          1,   18,        528,        741,       50.5,       50.5,      2.525   ,    1.20127
          1,   19,        491,        739,       50.5,       50.5,      2.525   ,     0.7794
          1,   20,         99,        132,       50.5,       50.5,      2.525   ,   -1.11936
          1,   21,        666,        290,       50.5,       50.5,      2.525   ,   0.428457
          1,   22,        360,        893,       50.5,       50.5,      2.525   ,     1.4804
          1,   23,        373,        966,       50.5,       50.5,      2.525   ,   0.475228
          1,   24,        229,        821,       50.5,       50.5,      2.525   ,  -0.733869
          1,   25,        472,        809,       50.5,       50.5,      2.525   ,  -0.290474
          1,   26,        427,        339,       50.5,       50.5,      2.525   ,    1.01814
          1,   27,        852,        193,       50.5,       50.5,      2.525   ,  -0.267038
          1,   28,        749,        328,       50.5,       50.5,      2.525   ,   0.749304
          1,   29,        491,        292,       50.5,       50.5,      2.525   ,    1.39182
          1,   30,        428,        980,       50.5,       50.5,      2.525   ,   -1.36386
          1,   31,        637,        335,       50.5,       50.5,      2.525   ,   0.371392
          1,   32,        648,        893,       50.5,       50.5,      2.525   ,  0.0501483
          1,   33,         92,        106,       50.5,       50.5,      2.525   ,   -1.45456
          1,   34,        469,        726,       50.5,       50.5,      2.525   ,   -1.20846
          1,   35,        231,        244,       50.5,       50.5,      2.525   ,   0.814131
          1,   36,        277,        869,       50.5,       50.5,      2.525   ,   -1.51378
          1,   37,        900,        895,       50.5,       50.5,      2.525   ,    1.54675
          1,   38,        389,        298,       50.5,       50.5,      2.525   ,   -1.21536
          1,   39,        977,        172,       50.5,       50.5,      2.525   ,   -1.18009
          1,   40,        300,        457,       50.5,       50.5,      2.525   ,   0.792879
          1,   41,        408,        357,       50.5,       50.5,      2.525   ,     1.4776
          1,   42,        946,        550,       50.5,       50.5,      2.525   ,  -0.702433
          1,   43,        212,        963,       50.5,       50.5,      2.525   ,   0.582872
          1,   44,        658,        270,       50.5,       50.5,      2.525   ,  -0.717729
          1,   45,        724,        374,       50.5,       50.5,      2.525   ,   0.478598
          1,   46,        382,        259,       50.5,       50.5,      2.525   ,    1.17159
          1,   47,        426,        493,       50.5,       50.5,      2.525   ,  -0.352001
          1,   48,        176,        237,       50.5,       50.5,      2.525   ,  0.0161728
          1,   49,        714,        899,       50.5,       50.5,      2.525   ,    1.12725
          1,   50,        331,        415,       50.5,       50.5,      2.525   ,  -0.162288
          1,   51,        805,        840,       50.5,       50.5,      2.525   ,    0.27907
          1,   52,        618,        742,       50.5,       50.5,      2.525   ,    1.36895
          1,   53,        523,        483,       50.5,       50.5,      2.525   , -0.0915569
          1,   54,        477,        689,       50.5,       50.5,      2.525   ,     1.2325
------------------------------------------------------------------------------
Component[1] Total Ellipsoids = 54
