Component 1 maximum area=0.326731 [on 1000x1000]
Component type: Ellipse
---------------------------------------------------------------------------------------
--------------|------- Center-----|----- dimensions---------|----------------------
component| id|    X       |     Y      |  Width/a     | height/b |   hoop   |   Slope   
---------------------------------------------------------------------------------------
          1,    1,        128,        574,       50.5,       50.5,      2.525   ,    1.34144
          1,    2,        678,        626,       50.5,       50.5,      2.525   ,  -0.286853
          1,    3,        199,        278,       50.5,       50.5,      2.525   ,   -1.36006
          1,    4,         50,        605,       50.5,       50.5,      2.525   ,    1.44931
          1,    5,         78,         37,       50.5,       50.5,      2.525   ,  -0.515869
          1,    6,        552,        190,       50.5,       50.5,      2.525   ,   -1.50206
          1,    7,        604,        726,       50.5,       50.5,      2.525   ,   -1.07168
          1,    8,        112,        627,       50.5,       50.5,      2.525   ,  -0.808914
          1,    9,        420,        113,       50.5,       50.5,      2.525   ,   0.379305
          1,   10,         41,        241,       50.5,       50.5,      2.525   ,  -0.832605
          1,   11,        157,        741,       50.5,       50.5,      2.525   ,  -0.249726
          1,   12,        108,        761,       50.5,       50.5,      2.525   ,   0.590337
          1,   13,        630,        501,       50.5,       50.5,      2.525   ,  -0.550727
          1,   14,        698,        467,       50.5,       50.5,      2.525   ,   0.918651
          1,   15,        242,        550,       50.5,       50.5,      2.525   ,    1.05132
          1,   16,        604,        721,       50.5,       50.5,      2.525   ,   0.648814
          1,   17,        357,        552,       50.5,       50.5,      2.525   ,   -0.15428
          1,   18,        389,        502,       50.5,       50.5,      2.525   ,   -1.43136
          1,   19,        252,        569,       50.5,       50.5,      2.525   , 0.00626915
          1,   20,        332,        707,       50.5,       50.5,      2.525   ,    0.63953
          1,   21,        345,        328,       50.5,       50.5,      2.525   ,   -1.13753
          1,   22,        872,         36,       50.5,       50.5,      2.525   ,    1.16219
          1,   23,        488,        755,       50.5,       50.5,      2.525   ,  -0.328117
          1,   24,        240,        400,       50.5,       50.5,      2.525   ,  -0.709421
          1,   25,        314,        102,       50.5,       50.5,      2.525   ,  0.0208795
          1,   26,         80,        452,       50.5,       50.5,      2.525   ,  -0.539877
          1,   27,        643,        933,       50.5,       50.5,      2.525   ,   0.343863
          1,   28,         23,        492,       50.5,       50.5,      2.525   ,  -0.282513
          1,   29,        982,        704,       50.5,       50.5,      2.525   ,   0.951549
          1,   30,        919,        633,       50.5,       50.5,      2.525   ,   0.439203
          1,   31,        297,        211,       50.5,       50.5,      2.525   ,  -0.602684
          1,   32,        884,        225,       50.5,       50.5,      2.525   ,  -0.478419
          1,   33,         10,        853,       50.5,       50.5,      2.525   ,  -0.641974
          1,   34,         59,        233,       50.5,       50.5,      2.525   ,   0.748538
          1,   35,        603,        150,       50.5,       50.5,      2.525   , -0.0585633
          1,   36,        305,        723,       50.5,       50.5,      2.525   ,  0.0523642
          1,   37,        529,        624,       50.5,       50.5,      2.525   ,  0.0501817
          1,   38,        658,        858,       50.5,       50.5,      2.525   ,    1.29734
          1,   39,        704,        361,       50.5,       50.5,      2.525   ,   0.594964
          1,   40,        910,        456,       50.5,       50.5,      2.525   ,  -0.708177
          1,   41,        904,        648,       50.5,       50.5,      2.525   ,   -1.23097
          1,   42,        678,        491,       50.5,       50.5,      2.525   ,   0.362092
          1,   43,        140,        464,       50.5,       50.5,      2.525   ,  -0.874402
          1,   44,        540,        231,       50.5,       50.5,      2.525   ,   0.969097
          1,   45,        942,        896,       50.5,       50.5,      2.525   ,    -0.8056
          1,   46,        524,         22,       50.5,       50.5,      2.525   ,   0.285394
          1,   47,        612,        736,       50.5,       50.5,      2.525   ,   -1.51088
          1,   48,        545,        634,       50.5,       50.5,      2.525   ,  -0.720501
          1,   49,        369,        353,       50.5,       50.5,      2.525   ,   0.979596
          1,   50,        299,        987,       50.5,       50.5,      2.525   ,  -0.224765
          1,   51,        860,         83,       50.5,       50.5,      2.525   ,    1.47894
          1,   52,        755,        111,       50.5,       50.5,      2.525   ,  -0.800124
          1,   53,        296,        918,       50.5,       50.5,      2.525   ,  -0.172585
------------------------------------------------------------------------------
Component[1] Total Ellipsoids = 53
